nfi_plot,loc_id,meas_num,species_num,genus,species,variety,species_strel
1101966,0,0,4,ACER,RUB,,0.063
1101966,0,0,5,POPU,TRE,,0.063
1101966,0,0,6,PRUN,PEN,,0.063
1101966,0,0,7,PRUN,VIR,,0.063
1101966,0,0,8,SALI,BEB,,0.063
1101966,1,0,1,FAGU,GRA,,1.000
1101986,0,0,1,ACER,SAH,,0.526
1101986,0,0,2,ACER,SPI,,0.158
1101986,0,0,3,UNKN,SPP,,0.158
1101986,0,0,4,ABIE,BAL,,0.105
1101986,0,0,5,ACER,RUB,,0.053
1101986,1,0,1,THUJ,OCC,,0.824
1101986,1,0,2,ABIE,BAL,,0.093
1101986,1,0,3,FRAX,NIG,,0.046
1101986,1,0,4,BETU,PAP,,0.019
1101986,1,0,5,BETU,POP,,0.019
1101991,0,0,1,ACER,SAH,,0.746
1101991,0,0,2,UNKN,SPP,,0.119
1101991,0,0,3,ACER,PEN,,0.045
1101991,0,0,4,FRAX,AME,,0.045
1101991,0,0,5,PRUN,SER,,0.045
1101991,1,0,1,ACER,SAH,,0.692
1101991,1,0,2,ACER,PEN,,0.231
1101991,1,0,3,FAGU,GRA,,0.077
1107841,0,0,1,PICE,SPP,,1.000
1107881,0,0,1,PINU,CON,,0.979
1107881,0,0,2,PICE,GLA,,0.021
1107901,0,0,1,PICE,ENG,GLA,0.667
1107901,0,0,2,ABIE,LAS,,0.222
1107901,0,0,3,POPU,BAL,,0.111
1107906,0,0,1,ABIE,LAS,,1.000
1107921,0,0,1,PICE,MAR,,0.744
1107921,0,0,2,LARI,LAR,,0.256
1108316,0,0,1,PICE,MAR,,1.000
1108316,0,1,1,PICE,MAR,,1.000
1108321,0,0,1,PICE,MAR,,0.518
1108321,0,0,2,ALNU,CRI,,0.415
1108321,0,0,3,SALI,SCO,,0.062
1108321,0,0,4,SALI,SPP,,0.005
1108326,0,0,1,PICE,MAR,,0.883
1108326,0,0,2,SALI,SCO,,0.085
1108326,0,0,3,POPU,TRE,,0.032
1108326,0,1,1,PICE,MAR,,0.978
1108326,0,1,2,POPU,TRE,,0.022
1108656,0,0,1,PICE,MAR,,1.000
1108656,0,1,1,PICE,MAR,,1.000
1108706,0,0,1,ALNU,INC,RUG,0.545
1108706,0,0,2,BETU,PAP,,0.227
1108706,0,0,3,PICE,MAR,,0.227
1108721,1,0,1,PICE,MAR,,0.952
1108721,1,0,2,ABIE,BAL,,0.048
1108726,1,0,1,PICE,MAR,,1.000
1108826,0,0,1,BETU,POP,,1.000
1108826,0,1,1,LARI,LAR,,1.000
1114666,0,0,1,PICE,SPP,,1.000
1114726,0,0,1,PINU,CON,,0.639
1114726,0,0,2,POPU,TRE,,0.306
1114726,0,0,3,PICE,SPP,,0.056
1114736,0,0,1,PINU,CON,LAT,1.000
1114741,0,0,1,PICE,MAR,,0.455
1114741,0,0,2,POPU,BAL,,0.364
1114741,0,0,3,PICE,GLA,,0.182
1114761,0,0,1,BETU,PAP,,0.977
1114761,0,0,2,PICE,GLA,,0.023
1114771,0,0,1,PINU,CON,LAT,1.000
1114846,0,0,1,POPU,TRE,,0.667
1114846,0,0,2,PICE,GLA,,0.333
1115226,0,0,1,PICE,MAR,,1.000
1115226,0,1,1,PICE,MAR,,1.000
1115341,0,0,1,PICE,MAR,,0.667
1115341,0,0,2,LARI,LAR,,0.333
1115541,0,0,1,PICE,MAR,,0.727
1115541,0,0,2,SALI,MAC,,0.136
1115541,0,0,3,LARI,LAR,,0.114
1115541,0,0,4,PINU,BAN,,0.023
1115541,0,1,1,PICE,MAR,,0.878
1115541,0,1,2,LARI,LAR,,0.122
1115591,1,0,1,ALNU,INC,RUG,0.667
1115591,1,0,2,PRUN,PEN,,0.222
1115591,1,0,3,POPU,TRE,,0.056
1115591,1,0,4,SALI,DIS,,0.028
1115591,1,0,5,SORB,DEC,,0.028
1115691,0,0,1,SORB,AME,,0.357
1115691,0,0,2,AMEL,SPP,,0.214
1115691,0,0,3,ACER,SAH,,0.143
1115691,0,0,4,ABIE,BAL,,0.071
1115691,0,0,5,ACER,RUB,,0.071
1115691,0,0,6,BETU,ALL,,0.071
1115691,0,0,7,UNKN,SPP,,0.071
1115691,1,0,1,PICE,MAR,,0.783
1115691,1,0,2,PICE,GLA,,0.217
1121576,0,0,1,ABIE,LAS,,1.000
1121621,0,0,1,PICE,GLA,,1.000
1121871,0,0,1,PICE,MAR,,0.790
1121871,0,0,2,LARI,LAR,,0.161
1121871,0,0,3,BETU,PAP,,0.048
1121871,1,0,1,PICE,MAR,,0.649
1121871,1,0,2,LARI,LAR,,0.351
1122121,0,0,1,ALNU,INC,RUG,0.960
1122121,0,0,2,PICE,MAR,,0.040
1122221,0,0,1,PICE,MAR,,1.000
1122486,1,0,1,PICE,MAR,,0.737
1122486,1,0,2,ALNU,VIR,CRI,0.105
1122486,1,0,3,ILEX,MUC,,0.105
1122486,1,0,4,ABIE,BAL,,0.026
1122486,1,0,5,SALI,HUM,,0.026
1122556,1,0,1,ACER,SAH,,0.727
1122556,1,0,2,VIBU,LAN,,0.182
1122556,1,0,3,SAMB,RAC,,0.091
1122566,1,0,1,PRUN,VIR,,0.688
1122566,1,0,2,ACER,RUB,,0.188
1122566,1,0,3,ABIE,BAL,,0.063
1122566,1,0,4,PICE,GLA,,0.063
1122626,0,0,1,ABIE,BAL,,0.394
1122626,0,0,2,ACER,RUB,,0.167
1122626,0,0,3,ACER,SPI,,0.106
1122626,0,0,4,UNKN,SPP,,0.091
1122626,0,0,5,ACER,PEN,,0.076
1122626,0,0,6,PICE,RUB,,0.076
1122626,0,0,7,BETU,ALL,,0.045
1122626,0,0,8,PRUN,PEN,,0.045
1128496,0,0,1,PICE,SPP,,1.000
1128551,0,0,1,BETU,SPP,,0.598
1128551,0,0,2,PICE,MAR,,0.402
1128606,0,0,1,PICE,MAR,,1.000
1128611,0,0,1,POPU,TRE,,0.950
1128611,0,0,2,PICE,GLA,,0.050
1128906,0,0,1,PICE,MAR,,1.000
1128906,0,1,1,PICE,MAR,,1.000
1128926,0,0,1,ALNU,CRI,,0.692
1128926,0,0,2,PICE,MAR,,0.308
1128926,0,1,1,PICE,MAR,,1.000
1128941,0,0,1,PICE,MAR,,1.000
1128941,0,1,1,PICE,MAR,,1.000
1128956,0,0,1,PICE,MAR,,0.750
1128956,0,0,2,LARI,LAR,,0.083
1128956,0,0,3,PINU,BAN,,0.083
1128956,0,0,4,POPU,TRE,,0.083
1128956,0,1,1,PICE,MAR,,0.824
1128956,0,1,2,LARI,LAR,,0.059
1128956,0,1,3,PINU,BAN,,0.059
1128956,0,1,4,POPU,TRE,,0.059
1128976,0,0,1,LARI,LAR,,0.483
1128976,0,0,2,BETU,PUM,,0.241
1128976,0,0,3,PICE,MAR,,0.241
1128976,0,0,4,SALI,PED,,0.034
1128976,0,1,1,LARI,LAR,,0.750
1128976,0,1,2,PICE,MAR,,0.250
1129066,0,0,1,PICE,MAR,,0.578
1129066,0,0,2,BETU,PAP,,0.359
1129066,0,0,3,LARI,LAR,,0.063
1129141,0,0,1,PICE,MAR,,0.950
1129141,0,0,2,POPU,BAL,,0.050
1129306,0,0,1,PICE,MAR,,1.000
1129306,0,1,1,PICE,MAR,,1.000
1129306,0,2,1,PICE,MAR,,1.000
1129346,1,0,1,ALNU,INC,RUG,0.989
1129346,1,0,2,SALI,DIS,,0.011
1129436,1,0,1,ACER,SAH,,0.405
1129436,1,0,2,CORY,COR,,0.357
1129436,1,0,3,VIBU,LAN,,0.167
1129436,1,0,4,ACER,SPI,,0.048
1129436,1,0,5,PRUN,PEN,,0.024
1135306,0,0,1,PICE,SPP,,0.714
1135306,0,0,2,ABIE,LAS,,0.286
1135321,0,0,1,ABIE,LAS,,1.000
1135431,0,0,1,PICE,MAR,,1.000
1135451,0,0,1,PICE,MAR,,0.987
1135451,0,0,2,PICE,GLA,,0.007
1135451,0,0,3,PICE,SPP,,0.007
1135456,0,0,1,PICE,GLA,,1.000
1135471,0,0,1,PICE,MAR,,0.867
1135471,0,0,2,BETU,NEO,,0.127
1135471,0,0,3,LARI,LAR,,0.006
1135821,0,0,1,PICE,MAR,,0.727
1135821,0,0,2,LARI,LAR,,0.273
1135821,0,1,1,PINU,BAN,,1.000
1135826,0,0,1,PICE,MAR,,1.000
1135826,0,1,1,PICE,MAR,,0.750
1135826,0,1,2,POPU,TRE,,0.250
1135861,0,0,1,PICE,MAR,,0.946
1135861,0,0,2,SALI,SPP,,0.036
1135861,0,0,3,PINU,BAN,,0.018
1135876,0,0,1,PICE,MAR,,0.935
1135876,0,0,2,BETU,PAP,,0.065
1135876,0,1,1,PICE,MAR,,0.875
1135876,0,1,2,BETU,PAP,PAP,0.125
1136156,0,0,1,PICE,MAR,,1.000
1136156,0,1,1,PICE,MAR,,1.000
1136161,0,0,1,PICE,MAR,,1.000
1136161,0,1,1,PICE,MAR,,1.000
1136166,0,0,1,PICE,MAR,,1.000
1136166,0,1,1,PICE,MAR,,1.000
1136191,0,0,1,PICE,MAR,,1.000
1136191,0,1,1,PICE,MAR,,1.000
1136206,0,0,1,ALNU,INC,RUG,0.887
1136206,0,0,2,SORB,AME,,0.070
1136206,0,0,3,ABIE,BAL,,0.014
1136206,0,0,4,AMEL,SPP,,0.014
1136206,0,0,5,POPU,TRE,,0.014
1136206,0,1,1,ALNU,INC,RUG,0.797
1136206,0,1,2,ABIE,BAL,,0.063
1136206,0,1,3,AMEL,SPP,,0.063
1136206,0,1,4,SORB,DEC,,0.063
1136206,0,1,5,PICE,MAR,,0.016
1136226,1,0,1,ALNU,INC,RUG,0.556
1136226,1,0,2,ABIE,BAL,,0.333
1136226,1,0,3,PICE,MAR,,0.111
1136321,1,0,1,VIBU,LAN,,0.730
1136321,1,0,2,CORY,COR,,0.135
1136321,1,0,3,ACER,SAH,,0.081
1136321,1,0,4,ABIE,BAL,,0.041
1136321,1,0,5,ACER,RUB,,0.014
1136336,1,0,1,ACER,SAH,,0.333
1136336,1,0,2,FAGU,GRA,,0.333
1136336,1,0,3,ACER,PEN,,0.267
1136336,1,0,4,ABIE,BAL,,0.067
1142211,0,0,1,PICE,SPP,,1.000
1142241,0,0,1,PINU,CON,,1.000
1142316,0,0,1,PICE,MAR,,0.977
1142316,0,0,2,PINU,CON,LAT,0.023
1142331,0,0,1,PICE,MAR,,1.000
1142341,0,0,1,PICE,GLA,,1.000
1142656,0,0,1,PICE,MAR,,1.000
1142656,0,1,1,PICE,MAR,,1.000
1143061,0,0,1,PICE,MAR,,1.000
1143061,0,1,1,PICE,MAR,,1.000
1143086,1,0,1,ALNU,VIR,CRI,0.670
1143086,1,0,2,PINU,BAN,,0.101
1143086,1,0,3,SALI,HUM,,0.083
1143086,1,0,4,PRUN,PEN,,0.073
1143086,1,0,5,AMEL,BAR,,0.046
1143086,1,0,6,ABIE,BAL,,0.009
1143086,1,0,7,ALNU,INC,RUG,0.009
1143086,1,0,8,BETU,PAP,,0.009
1143091,0,0,1,ALNU,INC,RUG,0.651
1143091,0,0,2,CORN,STO,,0.340
1143091,0,0,3,AMEL,SPP,,0.005
1143091,0,0,4,SALI,BEB,,0.005
1143091,0,1,1,ALNU,INC,RUG,0.551
1143091,0,1,2,CORN,STO,,0.436
1143091,0,1,3,SALI,DIS,,0.008
1143091,0,1,4,AMEL,SAN,GAS,0.004
1143141,1,0,1,ABIE,BAL,,0.582
1143141,1,0,2,ACER,SPI,,0.218
1143141,1,0,3,CORY,COR,,0.109
1143141,1,0,4,ACER,RUB,,0.073
1143141,1,0,5,SORB,DEC,,0.018
1143166,0,0,1,ABIE,BAL,,0.383
1143166,0,0,2,UNKN,SPP,,0.383
1143166,0,0,3,ACER,SPI,,0.191
1143166,0,0,4,ACER,RUB,,0.021
1143166,0,0,5,PICE,GLA,,0.021
1143166,1,0,1,ACER,SPI,,0.364
1143166,1,0,2,CORY,COR,,0.364
1143166,1,0,3,ABIE,BAL,,0.182
1143166,1,0,4,FRAX,NIG,,0.045
1143166,1,0,5,PICE,GLA,,0.045
1143171,0,0,1,ACER,SAH,,0.500
1143171,0,0,2,THUJ,OCC,,0.167
1143171,0,0,3,BETU,ALL,,0.125
1143171,0,0,4,ACER,RUB,,0.083
1143171,0,0,5,ABIE,BAL,,0.063
1143171,0,0,6,ACER,PEN,,0.021
1143171,0,0,7,ACER,SPI,,0.021
1143171,0,0,8,UNKN,SPP,,0.021
1143216,1,0,1,FAGU,GRA,,0.433
1143216,1,0,2,ACER,SAH,,0.367
1143216,1,0,3,BETU,PAP,,0.167
1143216,1,0,4,ACER,RUB,,0.033
1149076,0,0,1,ABIE,LAS,,1.000
1149111,0,0,1,PICE,SPP,,0.765
1149111,0,0,2,ABIE,LAS,,0.235
1149116,0,0,1,ABIE,LAS,,1.000
1149246,0,0,1,BETU,OCC,,0.976
1149246,0,0,2,LARI,LAR,,0.012
1149246,0,0,3,PICE,MAR,,0.012
1149331,0,0,1,SALI,SPP,,0.680
1149331,0,0,2,ALNU,INC,,0.200
1149331,0,0,3,PICE,GLA,,0.080
1149331,0,0,4,POPU,BAL,,0.040
1149376,0,0,1,ABIE,BAL,,0.500
1149376,0,0,2,PICE,GLA,,0.357
1149376,0,0,3,PICE,MAR,,0.125
1149376,0,0,4,UNKN,SPP,,0.018
1149546,0,0,1,PICE,MAR,,1.000
1149546,0,1,1,PICE,MAR,,1.000
1149556,0,0,1,PICE,MAR,,0.903
1149556,0,0,2,SALI,SPP,,0.097
1149556,0,1,1,PICE,MAR,,1.000
1149626,0,0,1,PICE,MAR,,0.889
1149626,0,0,2,ALNU,CRI,,0.074
1149626,0,0,3,SALI,SPP,,0.037
1149626,0,1,1,PICE,MAR,,1.000
1149636,0,0,1,PICE,MAR,,1.000
1149636,0,1,1,PICE,MAR,,1.000
1149661,0,0,1,PICE,MAR,,1.000
1149681,0,0,1,PICE,MAR,,1.000
1149706,0,0,1,LARI,LAR,,0.714
1149706,0,0,2,PICE,MAR,,0.286
1149746,0,0,1,PICE,MAR,,1.000
1149956,0,0,1,PICE,MAR,,1.000
1149956,0,1,1,PICE,MAR,,1.000
1149986,1,0,1,ALNU,INC,RUG,0.824
1149986,1,0,2,PICE,MAR,,0.095
1149986,1,0,3,LARI,LAR,,0.041
1149986,1,0,4,ABIE,BAL,,0.027
1149986,1,0,5,BETU,PAP,,0.014
1150036,1,0,1,CORY,COR,,0.670
1150036,1,0,2,ACER,RUB,,0.179
1150036,1,0,3,LONI,CAN,,0.045
1150036,1,0,4,AMEL,LAE,,0.027
1150036,1,0,5,VIBU,LAN,,0.027
1150036,1,0,6,ACER,SAH,,0.018
1150036,1,0,7,SORB,AME,,0.018
1150036,1,0,8,ACER,SPI,,0.009
1150036,1,0,9,ILEX,MUC,,0.009
1150056,0,0,1,ACER,SPI,,0.474
1150056,0,0,2,ABIE,BAL,,0.368
1150056,0,0,3,UNKN,SPP,,0.105
1150056,0,0,4,PICE,GLA,,0.053
1150056,1,0,1,ABIE,BAL,,0.222
1150056,1,0,2,ACER,SPI,,0.222
1150056,1,0,3,PICE,GLA,,0.222
1150056,1,0,4,ACER,SAH,,0.111
1150056,1,0,5,BETU,ALL,,0.111
1150056,1,0,6,BETU,PAP,,0.111
1150126,0,0,1,BETU,POP,,0.550
1150126,0,0,2,BETU,ALL,,0.200
1150126,0,0,3,ABIE,BAL,,0.150
1150126,0,0,4,POPU,TRE,,0.050
1150126,0,0,5,PRUN,SER,,0.050
1150126,1,0,1,ABIE,BAL,,0.893
1150126,1,0,2,FRAX,AME,,0.107
1156121,0,0,1,PICE,GLA,,0.574
1156121,0,0,2,PICE,MAR,,0.426
1156221,0,0,1,PICE,MAR,,1.000
1156276,0,0,1,PICE,MAR,,1.000
1156291,0,0,1,PINU,BAN,,1.000
1156291,0,1,1,PINU,BAN,,1.000
1156421,0,0,1,PICE,MAR,,0.857
1156421,0,0,2,SALI,SPP,,0.143
1156421,0,1,1,PICE,MAR,,0.714
1156421,0,1,2,BETU,PAP,,0.143
1156421,0,1,3,LARI,LAR,,0.143
1156426,0,0,1,SALI,SPP,,0.727
1156426,0,0,2,PINU,BAN,,0.121
1156426,0,0,3,POPU,TRE,,0.106
1156426,0,0,4,ALNU,CRI,,0.030
1156426,0,0,5,BETU,PAP,,0.015
1156426,0,1,1,PICE,MAR,,0.784
1156426,0,1,2,PINU,BAN,,0.102
1156426,0,1,3,POPU,TRE,,0.080
1156426,0,1,4,BETU,PAP,,0.034
1156461,0,0,1,PICE,MAR,,0.739
1156461,0,0,2,POPU,TRE,,0.217
1156461,0,0,3,POPU,BAL,,0.043
1156461,0,1,1,PICE,MAR,,0.857
1156461,0,1,2,POPU,TRE,,0.143
1156501,0,0,1,PICE,MAR,,1.000
1156501,0,1,1,PICE,MAR,,1.000
1156546,0,0,1,PICE,MAR,,1.000
1156631,0,0,1,PICE,MAR,,0.909
1156631,0,0,2,BETU,PAP,,0.091
1156681,0,0,1,FRAX,NIG,,0.706
1156681,0,0,2,POPU,TRE,,0.294
1156821,0,0,1,PICE,MAR,,0.839
1156821,0,0,2,ABIE,BAL,,0.161
1156821,0,1,1,PICE,MAR,,0.656
1156821,0,1,2,ABIE,BAL,,0.344
1156876,1,0,1,ILEX,MUC,,0.682
1156876,1,0,2,PICE,MAR,,0.307
1156876,1,0,3,BETU,PAP,,0.011
1162966,0,0,1,ABIE,LAS,,0.500
1162966,0,0,2,PICE,MAR,,0.429
1162966,0,0,3,PICE,GLA,,0.071
1162986,0,0,1,PICE,GLA,,1.000
1163006,0,0,1,LARI,LAR,,0.800
1163006,0,0,2,PICE,MAR,,0.200
1163051,0,0,1,SALI,SPP,,0.882
1163051,0,0,2,BETU,PAP,,0.118
1163151,0,0,1,BETU,PAP,,0.455
1163151,0,0,2,PICE,GLA,,0.364
1163151,0,0,3,POPU,TRE,,0.182
1163151,1,0,1,PICE,GLA,,0.800
1163151,1,0,2,BETU,PAP,,0.200
1163381,0,0,1,PICE,MAR,,1.000
1163491,0,0,1,PICE,MAR,,0.875
1163491,0,0,2,PINU,BAN,,0.050
1163491,0,0,3,POPU,TRE,,0.050
1163491,0,0,4,BETU,PAP,,0.025
1163556,0,0,1,PICE,MAR,,0.750
1163556,0,0,2,LARI,LAR,,0.250
1163556,0,1,1,PICE,MAR,,0.733
1163556,0,1,2,LARI,LAR,,0.267
1163661,0,0,1,PICE,MAR,,1.000
1163661,0,1,1,PICE,MAR,,1.000
1163676,0,0,1,PICE,MAR,,0.643
1163676,0,0,2,LARI,LAR,,0.357
1163676,0,1,1,PICE,MAR,,0.651
1163676,0,1,2,LARI,LAR,,0.349
1163701,0,0,1,PICE,MAR,,1.000
1163701,0,1,1,PICE,MAR,,1.000
1163701,0,2,1,PICE,MAR,,1.000
1163781,1,0,1,ABIE,BAL,,0.466
1163781,1,0,2,ACER,RUB,,0.276
1163781,1,0,3,ACER,SPI,,0.190
1163781,1,0,4,CORY,COR,,0.052
1163781,1,0,5,ACER,SAH,,0.017
1163866,0,0,1,ACER,RUB,,0.500
1163866,0,0,2,PRUN,SER,,0.375
1163866,0,0,3,ULMU,RUB,,0.125
1163866,0,1,1,PRUN,VIR,,0.400
1163866,0,1,2,LONI,CAN,,0.300
1163866,0,1,3,ACER,RUB,,0.200
1163866,0,1,4,ULMU,AME,,0.100
1169726,0,0,1,ABIE,LAS,,0.922
1169726,0,0,2,PICE,SPP,,0.078
1169811,0,1,1,ABIE,LAS,,1.000
1169931,0,0,1,SALI,SPP,,0.672
1169931,0,0,2,POPU,TRE,,0.295
1169931,0,0,3,POPU,BAL,,0.033
1170036,0,0,1,PICE,MAR,,1.000
1170041,0,0,1,LARI,LAR,,0.590
1170041,0,0,2,PINU,BAN,,0.231
1170041,0,0,3,POPU,BAL,,0.128
1170041,0,0,4,PICE,MAR,,0.026
1170041,0,0,5,POPU,TRE,,0.026
1170181,0,0,1,PICE,MAR,,1.000
1170181,0,1,1,BETU,PAP,PAP,0.500
1170181,0,1,2,PICE,MAR,,0.500
1170231,0,0,1,PINU,BAN,,0.958
1170231,0,0,2,PICE,MAR,,0.042
1170231,0,1,1,PINU,BAN,,0.933
1170231,0,1,2,PICE,MAR,,0.067
1170251,0,0,1,BETU,PAP,,0.500
1170251,0,0,2,PICE,MAR,,0.500
1170251,0,1,1,BETU,PAP,,0.636
1170251,0,1,2,PICE,MAR,,0.364
1170451,0,0,1,PICE,MAR,,1.000
1170451,0,1,1,PICE,MAR,,1.000
1170561,0,0,1,ABIE,BAL,,0.333
1170561,0,0,2,POPU,BAL,,0.282
1170561,0,0,3,BETU,PAP,,0.128
1170561,0,0,4,POPU,TRE,,0.128
1170561,0,0,5,SORB,DEC,,0.128
1170561,0,1,1,ABIE,BAL,,0.583
1170561,0,1,2,POPU,BAL,,0.194
1170561,0,1,3,BETU,PAP,,0.083
1170561,0,1,4,PICE,GLA,,0.083
1170561,0,1,5,POPU,TRE,,0.056
1170616,0,0,1,UNKN,SPP,,0.528
1170616,0,0,2,POPU,TRE,,0.385
1170616,0,0,3,SALI,BEB,,0.062
1170616,0,0,4,ACER,RUB,,0.012
1170616,0,0,5,AMEL,SPP,,0.006
1170616,0,0,6,PRUN,VIR,,0.006
1170616,1,0,1,PICE,MAR,,0.909
1170616,1,0,2,BETU,PAP,,0.091
1170671,1,0,1,ABIE,BAL,,0.923
1170671,1,0,2,BETU,PAP,,0.077
1170751,0,0,1,ACER,SAH,,0.500
1170751,0,0,2,FRAX,AME,,0.500
1170751,1,0,1,TAXU,CAN,,0.731
1170751,1,0,2,ULMU,AME,,0.096
1170751,1,0,3,PRUN,SER,,0.058
1170751,1,0,4,ACER,SAH,,0.038
1170751,1,0,5,FRAX,AME,,0.038
1170751,1,0,6,ACER,RUB,,0.019
1170751,1,0,7,PRUN,VIR,,0.019
1176651,0,0,1,PICE,MAR,,1.000
1176656,0,0,1,ABIE,LAS,,1.000
1176756,0,0,1,PICE,MAR,,1.000
1176851,0,0,1,PICE,MAR,,0.714
1176851,0,0,2,LARI,LAR,,0.286
1176881,0,0,1,PICE,GLA,,0.543
1176881,0,0,2,POPU,TRE,,0.286
1176881,0,0,3,PINU,BAN,,0.114
1176881,0,0,4,PICE,MAR,,0.057
1176926,0,0,1,PINU,BAN,,1.000
1177066,0,0,1,POPU,TRE,,0.404
1177066,0,0,2,BETU,PAP,,0.281
1177066,0,0,3,ALNU,CRI,,0.258
1177066,0,0,4,PINU,BAN,,0.034
1177066,0,0,5,SALI,SPP,,0.022
1177066,0,1,1,POPU,TRE,,0.615
1177066,0,1,2,BETU,PAP,PAP,0.333
1177066,0,1,3,PINU,BAN,,0.051
1177071,0,0,1,PINU,BAN,,0.905
1177071,0,0,2,ALNU,CRI,,0.071
1177071,0,0,3,SALI,SPP,,0.024
1177071,0,1,1,PINU,BAN,,0.864
1177071,0,1,2,PICE,MAR,,0.096
1177071,0,1,3,BETU,PAP,,0.040
1177091,0,0,1,PINU,BAN,,0.500
1177091,0,0,2,BETU,PAP,,0.250
1177091,0,0,3,POPU,TRE,,0.250
1177121,0,0,1,PICE,MAR,,0.979
1177121,0,0,2,PINU,BAN,,0.021
1177121,0,1,1,PICE,MAR,,0.971
1177121,0,1,2,PINU,BAN,,0.029
1177126,0,0,1,POPU,TRE,,0.983
1177126,0,0,2,PICE,GLA,,0.017
1177126,0,1,1,POPU,TRE,,0.829
1177126,0,1,2,PICE,GLA,,0.143
1177126,0,1,3,ABIE,BAL,,0.029
1177131,0,0,1,PICE,MAR,,0.800
1177131,0,0,2,BETU,PAP,,0.200
1177421,0,0,1,LARI,LAR,,0.500
1177421,0,0,2,PICE,MAR,,0.500
1177421,0,1,1,LARI,LAR,,0.500
1177421,0,1,2,PICE,MAR,,0.500
1177451,0,0,1,ABIE,BAL,,0.429
1177451,0,0,2,BETU,PAP,,0.143
1177451,0,0,3,PICE,MAR,,0.143
1177451,0,0,4,PRUN,PEN,,0.143
1177451,0,0,5,SORB,DEC,,0.143
1177451,0,1,1,BETU,PAP,,0.429
1177451,0,1,2,PICE,MAR,,0.143
1177451,0,1,3,PINU,BAN,,0.143
1177451,0,1,4,PRUN,PEN,,0.143
1177451,0,1,5,SORB,DEC,,0.143
1177511,1,0,1,THUJ,OCC,,0.443
1177511,1,0,2,ABIE,BAL,,0.393
1177511,1,0,3,BETU,PAP,,0.049
1177511,1,0,4,PICE,MAR,,0.049
1177511,1,0,5,ACER,RUB,,0.033
1177511,1,0,6,ACER,SPI,,0.016
1177511,1,0,7,SALI,DIS,,0.016
1177551,1,0,1,ACER,SPI,,0.444
1177551,1,0,2,CORY,COR,,0.444
1177551,1,0,3,ACER,SAH,,0.074
1177551,1,0,4,ABIE,BAL,,0.037
1177566,1,0,1,ABIE,BAL,,0.818
1177566,1,0,2,ACER,RUB,,0.136
1177566,1,0,3,PICE,GLA,,0.045
1177591,1,0,1,CORY,COR,,0.600
1177591,1,0,2,VIBU,LAN,,0.308
1177591,1,0,3,ACER,SPI,,0.046
1177591,1,0,4,ABIE,BAL,,0.015
1177591,1,0,5,ACER,SAH,,0.015
1177591,1,0,6,TSUG,CAN,,0.015
1177611,0,0,1,ACER,RUB,,1.000
1177611,0,1,1,ACER,RUB,,0.941
1177611,0,1,2,FAGU,GRA,,0.059
1177611,0,2,1,ACER,RUB,,1.000
1177616,0,0,1,ULMU,AME,,1.000
1177616,0,1,1,ULMU,AME,,0.667
1177616,0,1,2,PICE,GLA,,0.333
1177616,0,2,1,PICE,GLA,,0.500
1177616,0,2,2,PRUN,SER,,0.500
1183516,0,0,1,ABIE,LAS,,0.857
1183516,0,0,2,PICE,ENG,GLA,0.143
1183601,0,0,1,PICE,GLA,,1.000
1183726,0,0,1,PICE,GLA,,1.000
1183746,0,0,1,PICE,MAR,,0.651
1183746,0,0,2,PICE,GLA,,0.233
1183746,0,0,3,POPU,TRE,,0.103
1183746,0,0,4,PINU,BAN,,0.014
1183781,0,0,1,PICE,GLA,,0.600
1183781,0,0,2,BETU,PAP,,0.333
1183781,0,0,3,POPU,TRE,,0.067
1183821,0,0,1,ALNU,CRI,,0.811
1183821,0,0,2,POPU,TRE,,0.189
1183821,0,1,1,POPU,TRE,,0.938
1183821,0,1,2,PRUN,PEN,,0.063
1183951,0,0,1,PICE,MAR,,1.000
1183951,0,1,1,PICE,MAR,,1.000
1183976,0,0,1,LARI,LAR,,0.600
1183976,0,0,2,PICE,MAR,,0.400
1183991,0,0,1,PICE,MAR,,0.971
1183991,0,0,2,PINU,BAN,,0.019
1183991,0,0,3,POPU,BAL,,0.010
1183991,0,1,1,PICE,MAR,,0.989
1183991,0,1,2,POPU,TRE,,0.011
1184081,0,0,1,PICE,MAR,,1.000
1184106,0,0,1,PICE,MAR,,0.929
1184106,0,0,2,BETU,PAP,,0.036
1184106,0,0,3,LARI,LAR,,0.036
1184106,0,1,1,PICE,MAR,,0.963
1184106,0,1,2,LARI,LAR,,0.037
1184141,0,0,1,LARI,LAR,,0.750
1184141,0,0,2,PICE,MAR,,0.250
1184196,0,0,1,PICE,MAR,,1.000
1184291,0,0,1,LARI,LAR,,0.500
1184291,0,0,2,PICE,MAR,,0.500
1184291,0,1,1,LARI,LAR,,1.000
1184361,0,0,1,BETU,PAP,,0.493
1184361,0,0,2,ACER,RUB,,0.209
1184361,0,0,3,PICE,MAR,,0.179
1184361,0,0,4,PRUN,PEN,,0.060
1184361,0,0,5,POPU,TRE,,0.030
1184361,0,0,6,ABIE,BAL,,0.015
1184361,0,0,7,PICE,GLA,,0.015
1184361,0,1,1,BETU,PAP,,0.450
1184361,0,1,2,PICE,MAR,,0.250
1184361,0,1,3,ACER,RUB,,0.175
1184361,0,1,4,ABIE,BAL,,0.050
1184361,0,1,5,PICE,GLA,,0.050
1184361,0,1,6,POPU,TRE,,0.025
