nfi_plot,loc_id,meas_num,species_num,genus,species,variety,percent
1101036,0,0,2,BETU,SPP,,2.5
1101816,1,0,1,LARI,LAR,,77.8
1101816,1,0,2,POPU,TRE,,22.2
1101826,0,0,1,POPU,TRE,,100.0
1101826,1,0,1,PICE,MAR,,38.7
1101826,1,0,2,ABIE,BAL,,37.6
1101826,1,0,3,BETU,PAP,,15.1
1101826,1,0,4,SALI,DIS,,4.7
1101826,1,0,5,POPU,TRE,,3.9
1101831,0,0,1,PICE,MAR,,46.2
1101831,0,0,2,BETU,PAP,,32.1
1101831,0,0,3,LARI,LAR,,14.1
1101831,0,0,4,ABIE,BAL,,7.6
1101831,0,1,1,BETU,PAP,,58.7
1101831,0,1,2,PICE,MAR,,30.3
1101831,0,1,3,ABIE,BAL,,10.9
1101866,0,0,1,ABIE,BAL,,52.0
1101866,0,0,2,PICE,MAR,,34.2
1101866,0,0,3,BETU,PAP,,13.8
1101866,1,0,1,PICE,MAR,,64.8
1101866,1,0,2,ABIE,BAL,,30.1
1101866,1,0,3,BETU,PAP,,3.5
1101866,1,0,4,PRUN,PEN,,1.7
1101926,0,0,1,ABIE,BAL,,46.9
1101926,0,0,2,BETU,ALL,,32.7
1101926,0,0,3,ACER,RUB,,20.4
1101926,1,0,1,BETU,ALL,,53.8
1101926,1,0,2,ABIE,BAL,,27.8
1101926,1,0,3,ACER,RUB,,13.3
1101926,1,0,4,PICE,RUB,,4.4
1101926,1,0,5,ACER,PEN,,0.8
1101946,0,0,1,ACER,RUB,,33.7
1101946,0,0,2,ABIE,BAL,,29.7
1101946,0,0,3,LARI,LAR,,25.8
1101946,0,0,4,PICE,RUB,,7.3
1101946,0,0,5,BETU,ALL,,3.5
1101946,0,1,1,ACER,RUB,,43.0
1101946,0,1,2,ABIE,BAL,,39.3
1101946,0,1,3,PICE,RUB,,10.7
1101946,0,1,4,BETU,ALL,,7.1
1101956,0,1,1,BETU,POP,,100.0
1101966,0,0,1,ACER,SAH,,64.1
1101966,0,0,2,ACER,RUB,,31.9
1101966,0,0,3,BETU,ALL,,3.9
1101966,1,0,1,ACER,SAH,,87.3
1101966,1,0,2,FAGU,GRA,,7.4
1101966,1,0,3,BETU,ALL,,5.3
1101986,0,0,1,ACER,SAH,,43.0
1101986,0,0,2,BETU,ALL,,41.5
1101986,0,0,3,ABIE,BAL,,12.0
1101986,0,0,4,ACER,RUB,,3.5
1101986,1,0,1,THUJ,OCC,,95.2
1101986,1,0,2,ABIE,BAL,,3.4
1101986,1,0,3,BETU,PAP,,1.4
1101991,0,0,1,ACER,SAH,,68.8
1101991,0,0,2,ACER,RUB,,23.7
1101991,0,0,3,PRUN,SER,,4.9
1101991,0,0,4,ACER,PEN,,2.6
1101991,1,0,1,ACER,SAH,,98.5
1101991,1,0,2,ACER,PEN,,1.5
1107841,0,0,1,PICE,SPP,,85.2
1107841,0,0,2,PINU,CON,,12.5
1107841,0,0,3,PICE,MAR,,1.2
1107841,0,0,4,PICE,GLA,,1.1
1107881,0,0,1,PINU,CON,,80.7
1107881,0,0,2,PICE,MAR,,13.4
1107881,0,0,3,PICE,GLA,,5.9
1107901,0,0,1,PICE,ENG,GLA,73.2
1107901,0,0,2,ABIE,LAS,,26.8
1107906,0,0,1,PICE,MAR,,48.9
1107906,0,0,2,PINU,CON,,27.0
1107906,0,0,3,BETU,PAP,,24.1
1107921,0,0,1,PICE,MAR,,72.7
1107921,0,0,2,LARI,LAR,,27.3
1108316,0,0,1,PICE,MAR,,100.0
1108316,0,1,1,PICE,MAR,,100.0
1108321,0,0,1,PICE,MAR,,83.8
1108321,0,0,2,LARI,LAR,,10.2
1108321,0,0,3,BETU,PAP,PAP,5.9
1108656,0,0,1,PICE,MAR,,100.0
1108656,0,1,1,PICE,MAR,,100.0
1108721,0,0,1,PICE,MAR,,100.0
1108721,1,0,1,PICE,MAR,,100.0
1108726,0,0,1,PICE,MAR,,94.2
1108726,0,0,2,PINU,BAN,,5.8
1108726,1,0,1,PICE,MAR,,100.0
1108826,0,0,1,LARI,LAR,,59.2
1108826,0,0,2,BETU,POP,,40.8
1108826,0,1,1,LARI,LAR,,100.0
1114666,0,0,1,PICE,SPP,,100.0
1114726,0,0,1,PINU,CON,,80.9
1114726,0,0,2,PICE,SPP,,19.1
1114736,0,0,1,PINU,CON,LAT,100.0
1114741,0,0,1,PICE,MAR,,91.4
1114741,0,0,2,POPU,BAL,,5.4
1114741,0,0,3,PINU,CON,LAT,3.2
1114761,0,0,1,PICE,GLA,,65.2
1114761,0,0,2,BETU,PAP,,17.5
1114761,0,0,3,PICE,MAR,,10.3
1114761,0,0,4,POPU,TRE,,5.6
1114761,0,0,5,BETU,NEO,,1.4
1114846,0,0,1,POPU,TRE,,81.0
1114846,0,0,2,PICE,GLA,,19.0
1115226,0,0,1,PICE,MAR,,100.0
1115226,0,1,1,PICE,MAR,,100.0
1115341,0,0,1,PICE,MAR,,100.0
1115541,0,0,1,PICE,MAR,,80.7
1115541,0,0,2,PINU,BAN,,19.3
1115541,0,1,1,PICE,MAR,,84.4
1115541,0,1,2,LARI,LAR,,15.6
1115591,0,0,1,POPU,TRE,,100.0
1115591,1,0,1,PINU,BAN,,43.3
1115591,1,0,2,ABIE,BAL,,29.8
1115591,1,0,3,POPU,TRE,,20.6
1115591,1,0,4,BETU,PAP,,3.3
1115591,1,0,5,POPU,BAL,,2.9
1115691,0,0,1,ACER,RUB,,75.0
1115691,0,0,2,ABIE,BAL,,14.8
1115691,0,0,3,BETU,PAP,,7.9
1115691,0,0,4,PICE,RUB,,1.2
1115691,0,0,5,BETU,ALL,,1.0
1115691,1,0,1,PICE,MAR,,77.3
1115691,1,0,2,ABIE,BAL,,22.7
1121576,0,0,1,ABIE,LAS,,100.0
1121621,0,0,1,PICE,GLA,,73.1
1121621,0,0,2,PINU,CON,,26.9
1121706,0,0,1,PICE,MAR,,71.3
1121706,0,0,2,PICE,ENG,GLA,19.7
1121706,0,0,3,BETU,NEO,,9.1
1121871,0,0,1,PICE,MAR,,92.6
1121871,0,0,2,LARI,LAR,,7.4
1121871,1,0,1,PICE,MAR,,94.9
1121871,1,0,2,LARI,LAR,,5.1
1122486,0,0,1,PICE,MAR,,97.3
1122486,0,0,2,ABIE,BAL,,2.7
1122486,1,0,1,PICE,MAR,,100.0
1122556,0,0,1,ACER,SAH,,70.4
1122556,0,0,2,BETU,ALL,,22.9
1122556,0,0,3,ABIE,BAL,,6.7
1122556,1,0,1,ACER,SAH,,69.8
1122556,1,0,2,ACER,RUB,,18.3
1122556,1,0,3,ABIE,BAL,,7.5
1122556,1,0,4,BETU,ALL,,3.4
1122556,1,0,5,PRUN,PEN,,1.1
1122566,0,0,1,ABIE,BAL,,37.3
1122566,0,0,2,THUJ,OCC,,24.6
1122566,0,0,3,BETU,PAP,,24.1
1122566,0,0,4,PICE,MAR,,14.0
1122566,1,0,1,PICE,RUB,,41.4
1122566,1,0,2,PICE,GLA,,25.0
1122566,1,0,3,BETU,PAP,,13.0
1122566,1,0,4,PINU,BAN,,11.8
1122566,1,0,5,SORB,DEC,,2.9
1122566,1,0,6,ABIE,BAL,,2.5
1122566,1,0,7,PINU,STR,,1.9
1122566,1,0,8,ACER,RUB,,1.4
1128496,0,0,1,PICE,SPP,,100.0
1128551,0,0,1,PICE,GLA,,50.0
1128551,0,0,2,PICE,MAR,,50.0
1128606,0,0,1,PICE,MAR,,100.0
1128611,0,0,1,POPU,TRE,,82.9
1128611,0,0,2,PINU,CON,LAT,15.0
1128611,0,0,3,PICE,GLA,,2.1
1128906,0,0,1,PICE,MAR,,100.0
1128906,0,1,1,PICE,MAR,,100.0
1128926,0,0,1,PICE,MAR,,97.5
1128926,0,0,2,PINU,BAN,,2.5
1128926,0,1,1,PICE,MAR,,97.5
1128926,0,1,2,PINU,BAN,,2.5
1128941,0,0,1,PICE,MAR,,100.0
1128941,0,1,1,PICE,MAR,,100.0
1128956,0,1,1,LARI,LAR,,100.0
1129066,0,0,1,LARI,LAR,,100.0
1129141,0,0,1,POPU,TRE,,38.8
1129141,0,0,2,PICE,MAR,,31.1
1129141,0,0,3,LARI,LAR,,30.1
1129306,0,0,1,PICE,MAR,,100.0
1129306,0,1,1,PICE,MAR,,100.0
1129306,0,2,1,PICE,MAR,,100.0
1129346,0,0,1,PICE,MAR,,54.0
1129346,0,0,2,PINU,BAN,,42.0
1129346,0,0,3,BETU,PAP,,2.7
1129346,0,0,4,ABIE,BAL,,1.3
1129346,1,0,1,POPU,TRE,,97.0
1129346,1,0,2,SALI,DIS,,3.0
1129436,0,0,1,BETU,PAP,,71.2
1129436,0,0,2,ABIE,BAL,,28.8
1129436,1,0,1,ACER,SAH,,99.0
1129436,1,0,2,BETU,ALL,,1.0
1135306,0,0,1,ABIE,LAS,,100.0
1135321,0,0,1,ABIE,LAS,,100.0
1135396,0,0,1,PICE,MAR,,57.8
1135396,0,0,2,PICE,SPP,,32.6
1135396,0,0,3,PINU,CON,,9.6
1135431,0,0,1,PICE,MAR,,100.0
1135451,0,0,1,PICE,MAR,,96.2
1135451,0,0,2,PICE,GLA,,3.8
1135456,0,0,1,PICE,GLA,,85.4
1135456,0,0,2,PICE,MAR,,7.0
1135456,0,0,3,BETU,PAP,,4.7
1135456,0,0,4,BETU,NEO,,1.6
1135456,0,0,5,BETU,SPP,,1.3
1135471,0,0,1,LARI,LAR,,100.0
1135821,0,0,1,PICE,MAR,,100.0
1135826,0,0,1,PICE,MAR,,78.6
1135826,0,0,2,POPU,TRE,,15.4
1135826,0,0,3,PINU,BAN,,3.8
1135826,0,0,4,POPU,BAL,,2.2
1135826,0,1,1,PICE,MAR,,78.1
1135826,0,1,2,POPU,TRE,,16.9
1135826,0,1,3,POPU,BAL,,3.0
1135826,0,1,4,PINU,BAN,,2.1
1135861,0,0,1,PINU,BAN,,68.7
1135861,0,0,2,PICE,MAR,,31.3
1135876,0,1,1,LARI,LAR,,100.0
1135991,0,0,1,PICE,MAR,,65.3
1135991,0,0,2,LARI,LAR,,34.7
1136156,0,0,1,PICE,MAR,,100.0
1136156,0,1,1,PICE,MAR,,100.0
1136161,0,0,1,PICE,MAR,,93.1
1136161,0,0,2,LARI,LAR,,6.9
1136161,0,1,1,PICE,MAR,,89.5
1136161,0,1,2,LARI,LAR,,10.5
1136166,0,0,1,PICE,MAR,,100.0
1136166,0,1,1,PICE,MAR,,100.0
1136191,0,0,1,PICE,MAR,,100.0
1136191,0,1,1,PICE,MAR,,100.0
1136206,0,0,1,POPU,TRE,,78.5
1136206,0,0,2,ABIE,BAL,,9.7
1136206,0,0,3,PICE,GLA,,5.4
1136206,0,0,4,SALI,BEB,,3.7
1136206,0,0,5,PICE,MAR,,1.9
1136206,0,0,6,PRUN,PEN,,0.8
1136206,0,1,1,POPU,TRE,,64.6
1136206,0,1,2,ABIE,BAL,,21.8
1136206,0,1,3,PICE,GLA,,6.2
1136206,0,1,4,PICE,MAR,,3.4
1136206,0,1,5,SALI,DIS,,3.2
1136206,0,1,6,PRUN,PEN,,0.8
1136226,0,0,1,PICE,MAR,,75.5
1136226,0,0,2,BETU,PAP,,19.9
1136226,0,0,3,PINU,BAN,,2.7
1136226,0,0,4,ABIE,BAL,,1.9
1136226,1,0,1,PICE,MAR,,56.5
1136226,1,0,2,ABIE,BAL,,40.3
1136226,1,0,3,POPU,TRE,,3.2
1136321,0,0,1,BETU,PAP,,100.0
1136321,1,0,1,ACER,SAH,,57.9
1136321,1,0,2,BETU,ALL,,23.4
1136321,1,0,3,ACER,RUB,,10.4
1136321,1,0,4,ABIE,BAL,,8.2
1136336,0,0,1,BETU,PAP,,51.5
1136336,0,0,2,ACER,RUB,,21.0
1136336,0,0,3,THUJ,OCC,,15.8
1136336,0,0,4,PICE,GLA,,3.6
1136336,0,0,5,ACER,SAH,,2.9
1136336,0,0,6,FAGU,GRA,,2.3
1136336,0,0,7,TSUG,CAN,,2.0
1136336,0,0,8,ABIE,BAL,,0.8
1136336,1,0,1,BETU,PAP,,35.3
1136336,1,0,2,ACER,SAH,,26.3
1136336,1,0,3,PINU,STR,,16.4
1136336,1,0,4,ABIE,BAL,,11.2
1136336,1,0,5,ACER,RUB,,10.8
1142211,0,0,1,PICE,SPP,,100.0
1142316,0,0,1,PINU,CON,LAT,100.0
1142331,0,0,1,PICE,MAR,,92.5
1142331,0,0,2,LARI,LAR,,7.5
1142341,0,0,1,BETU,PAP,,83.9
1142341,0,0,2,PICE,GLA,,16.1
1142656,0,0,1,PICE,MAR,,72.5
1142656,0,0,2,PINU,BAN,,27.5
1142656,0,1,1,PICE,MAR,,77.2
1142656,0,1,2,PINU,BAN,,22.8
1142726,0,0,1,PICE,MAR,,98.9
1142726,0,0,2,POPU,TRE,,1.1
1142896,0,0,1,PICE,MAR,,85.4
1142896,0,0,2,POPU,TRE,,14.6
1143061,0,0,1,PICE,MAR,,73.5
1143061,0,0,2,POPU,BAL,,26.5
1143061,0,1,1,PICE,MAR,,77.7
1143061,0,1,2,POPU,BAL,,22.3
1143086,0,0,1,PINU,BAN,,100.0
1143086,1,0,1,ABIE,BAL,,100.0
1143091,0,0,1,SALI,BEB,,100.0
1143091,0,1,1,SALI,DIS,,88.4
1143091,0,1,2,BETU,PAP,,11.6
1143141,0,0,1,BETU,PAP,,78.2
1143141,0,0,2,ACER,RUB,,17.8
1143141,0,0,3,ABIE,BAL,,4.0
1143141,1,0,1,BETU,PAP,,47.1
1143141,1,0,2,BETU,ALL,,21.1
1143141,1,0,3,PICE,GLA,,18.8
1143141,1,0,4,ACER,RUB,,8.3
1143141,1,0,5,ABIE,BAL,,4.7
1143166,0,0,1,BETU,ALL,,82.9
1143166,0,0,2,BETU,PAP,,10.3
1143166,0,0,3,ABIE,BAL,,6.7
1143166,1,0,1,POPU,TRE,,61.0
1143166,1,0,2,BETU,ALL,,12.0
1143166,1,0,3,FRAX,NIG,,10.0
1143166,1,0,4,ABIE,BAL,,8.4
1143166,1,0,5,BETU,PAP,,6.5
1143166,1,0,6,ACER,RUB,,2.1
1143171,0,0,1,ACER,SAH,,42.6
1143171,0,0,2,BETU,ALL,,18.4
1143171,0,0,3,ACER,RUB,,13.9
1143171,0,0,4,ABIE,BAL,,7.6
1143171,0,0,5,QUER,RUB,,6.6
1143171,0,0,6,BETU,PAP,,5.4
1143171,0,0,7,POPU,GRA,,5.4
1143216,0,0,1,ABIE,BAL,,68.0
1143216,0,0,2,ACER,RUB,,24.7
1143216,0,0,3,ACER,SAH,,5.0
1143216,0,0,4,OSTR,VIR,,1.3
1143216,0,0,5,THUJ,OCC,,1.0
1143216,1,0,1,POPU,TRE,,44.3
1143216,1,0,2,BETU,PAP,,23.1
1143216,1,0,3,PRUN,PEN,,15.0
1143216,1,0,4,POPU,GRA,,10.7
1143216,1,0,5,FAGU,GRA,,2.8
1143216,1,0,6,BETU,ALL,,2.0
1143216,1,0,7,ACER,RUB,,1.4
1143216,1,0,8,ACER,SAH,,0.8
1149076,0,0,1,ABIE,LAS,,100.0
1149111,0,0,1,PICE,SPP,,90.4
1149111,0,0,2,ABIE,LAS,,9.6
1149116,0,0,1,ABIE,LAS,,95.8
1149116,0,0,2,PICE,SPP,,4.2
1149246,0,0,1,LARI,LAR,,100.0
1149331,0,0,1,POPU,TRE,,40.4
1149331,0,0,2,POPU,BAL,,28.6
1149331,0,0,3,PICE,GLA,,22.2
1149331,0,0,4,SALI,SPP,,7.7
1149331,0,0,5,BETU,PAP,,1.0
1149376,0,0,1,PICE,GLA,,38.9
1149376,0,0,2,PICE,MAR,,22.9
1149376,0,0,3,BETU,PAP,,21.3
1149376,0,0,4,POPU,TRE,,7.7
1149376,0,0,5,ABIE,BAL,,4.3
1149376,0,0,6,LARI,LAR,,3.0
1149376,0,0,7,PICE,ENG,,1.9
1149546,0,0,1,PICE,MAR,,98.5
1149546,0,0,2,PINU,BAN,,1.5
1149546,0,1,1,PICE,MAR,,98.0
1149546,0,1,2,PINU,BAN,,2.0
1149556,0,0,1,PINU,BAN,,64.9
1149556,0,0,2,PICE,MAR,,35.1
1149556,0,1,1,PINU,BAN,,62.6
1149556,0,1,2,PICE,MAR,,37.4
1149626,0,0,1,PICE,MAR,,54.7
1149626,0,0,2,PINU,BAN,,45.3
1149626,0,1,1,PICE,MAR,,84.3
1149626,0,1,2,PINU,BAN,,15.7
1149636,0,0,1,PINU,BAN,,72.9
1149636,0,0,2,PICE,MAR,,27.1
1149636,0,1,1,PINU,BAN,,57.9
1149636,0,1,2,PICE,MAR,,42.1
1149661,0,0,1,PICE,MAR,,100.0
1149681,0,0,1,PICE,MAR,,72.6
1149681,0,0,2,LARI,LAR,,27.4
1149706,0,0,1,PICE,MAR,,100.0
1149746,0,0,1,BETU,PAP,,32.1
1149746,0,0,2,PINU,BAN,,25.9
1149746,0,0,3,POPU,TRE,,22.7
1149746,0,0,4,PICE,MAR,,19.3
1149956,0,0,1,PICE,MAR,,100.0
1149956,0,1,1,PICE,MAR,,100.0
1149986,0,0,1,BETU,PAP,,50.9
1149986,0,0,2,ABIE,BAL,,26.3
1149986,0,0,3,PICE,MAR,,22.9
1149986,1,0,1,LARI,LAR,,83.2
1149986,1,0,2,PICE,MAR,,12.8
1149986,1,0,3,SALI,DIS,,2.5
1149986,1,0,4,ABIE,BAL,,0.8
1149986,1,0,5,BETU,PAP,,0.8
1150036,0,0,1,BETU,PAP,,37.1
1150036,0,0,2,ABIE,BAL,,35.0
1150036,0,0,3,POPU,TRE,,18.9
1150036,0,0,4,PRUN,PEN,,9.0
1150036,1,0,1,BETU,PAP,,54.5
1150036,1,0,2,PICE,MAR,,27.0
1150036,1,0,3,ACER,RUB,,15.5
1150036,1,0,4,PICE,GLA,,3.0
1150056,0,0,1,PICE,GLA,,24.3
1150056,0,0,2,BETU,PAP,,21.8
1150056,0,0,3,THUJ,OCC,,20.5
1150056,0,0,4,PRUN,PEN,,19.7
1150056,0,0,5,BETU,ALL,,9.9
1150056,0,0,6,ABIE,BAL,,3.7
1150056,1,0,1,THUJ,OCC,,53.1
1150056,1,0,2,BETU,ALL,,29.9
1150056,1,0,3,ABIE,BAL,,10.8
1150056,1,0,4,BETU,PAP,,2.9
1150056,1,0,5,PICE,GLA,,2.5
1150056,1,0,6,LARI,LAR,,0.8
1150126,0,0,1,ACER,RUB,,51.7
1150126,0,0,2,ABIE,BAL,,36.4
1150126,0,0,3,BETU,ALL,,7.8
1150126,0,0,4,PRUN,SER,,4.1
1150126,1,0,1,ABIE,BAL,,59.8
1150126,1,0,2,ACER,RUB,,31.9
1150126,1,0,3,ACER,SAH,,3.2
1150126,1,0,4,FRAX,AME,,2.9
1150126,1,0,5,CARP,CAR,,1.2
1150126,1,0,6,POPU,TRE,,1.0
1156121,0,0,1,PICE,MAR,,57.7
1156121,0,0,2,LARI,LAR,,27.5
1156121,0,0,3,PICE,GLA,,14.8
1156221,0,0,1,PICE,MAR,,100.0
1156276,0,0,1,PICE,MAR,,72.5
1156276,0,0,2,PINU,BAN,,27.5
1156421,0,0,1,PINU,BAN,,100.0
1156421,0,1,1,PINU,BAN,,87.1
1156421,0,1,2,PICE,MAR,,12.9
1156426,0,1,1,PINU,BAN,,100.0
1156461,0,0,1,POPU,TRE,,58.6
1156461,0,0,2,PICE,MAR,,32.3
1156461,0,0,3,POPU,BAL,,7.9
1156461,0,0,4,BETU,PAP,,1.2
1156461,0,1,1,POPU,TRE,,48.2
1156461,0,1,2,PICE,MAR,,45.2
1156461,0,1,3,POPU,BAL,,5.7
1156461,0,1,4,BETU,PAP,PAP,0.9
1156501,0,0,1,PICE,MAR,,83.0
1156501,0,0,2,PINU,BAN,,17.0
1156501,0,1,1,PICE,MAR,,86.9
1156501,0,1,2,PINU,BAN,,13.1
1156546,0,0,1,PICE,MAR,,95.2
1156546,0,0,2,PINU,BAN,,4.8
1156631,0,0,1,PICE,MAR,,52.8
1156631,0,0,2,BETU,PAP,,32.4
1156631,0,0,3,ABIE,BAL,,14.8
1156681,0,0,1,POPU,TRE,,97.7
1156681,0,0,2,SALI,SPP,,2.3
1156821,0,0,1,PICE,MAR,,100.0
1156821,0,1,1,PICE,MAR,,100.0
1156876,0,0,1,PICE,MAR,,68.4
1156876,0,0,2,LARI,LAR,,19.2
1156876,0,0,3,PINU,BAN,,12.4
1156876,1,0,1,PICE,MAR,,100.0
1162841,0,0,1,ABIE,LAS,,100.0
1162966,0,0,1,PICE,MAR,,58.2
1162966,0,0,2,ABIE,LAS,,31.8
1162966,0,0,3,PICE,GLA,,10.0
1162986,0,0,1,POPU,BAL,,78.0
1162986,0,0,2,PINU,CON,,22.0
1163006,0,0,1,LARI,LAR,,63.1
1163006,0,0,2,PICE,MAR,,36.9
1163051,0,0,1,POPU,TRE,,67.1
1163051,0,0,2,POPU,BAL,,12.2
1163051,0,0,3,PICE,GLA,,9.2
1163051,0,0,4,BETU,PAP,,8.2
1163051,0,0,5,SALI,SPP,,3.3
1163151,0,0,1,PICE,GLA,,67.7
1163151,0,0,2,POPU,TRE,,21.7
1163151,0,0,3,BETU,PAP,,9.1
1163151,0,0,4,POPU,BAL,,1.6
1163151,1,0,1,POPU,TRE,,88.4
1163151,1,0,2,PICE,GLA,,11.6
1163381,0,0,1,PICE,MAR,,100.0
1163491,0,0,1,PINU,BAN,,87.4
1163491,0,0,2,PICE,MAR,,12.6
1163556,0,0,1,PICE,MAR,,88.6
1163556,0,0,2,LARI,LAR,,11.4
1163556,0,1,1,PICE,MAR,,87.2
1163556,0,1,2,LARI,LAR,,12.8
1163661,0,0,1,PICE,MAR,,92.9
1163661,0,0,2,LARI,LAR,,7.1
1163661,0,1,1,PICE,MAR,,93.6
1163661,0,1,2,LARI,LAR,,6.4
1163676,0,1,1,LARI,LAR,,100.0
1163701,0,0,1,PICE,MAR,,94.3
1163701,0,0,2,LARI,LAR,,5.7
1163701,0,1,1,PICE,MAR,,91.7
1163701,0,1,2,LARI,LAR,,8.3
1163701,0,2,1,PICE,MAR,,91.2
1163701,0,2,2,LARI,LAR,,8.8
1163781,0,0,1,THUJ,OCC,,43.3
1163781,0,0,2,ACER,RUB,,18.1
1163781,0,0,3,BETU,ALL,,12.2
1163781,0,0,4,ABIE,BAL,,11.4
1163781,0,0,5,BETU,PAP,,8.2
1163781,0,0,6,ACER,SAH,,4.8
1163781,0,0,7,PICE,GLA,,2.1
1163781,1,0,1,BETU,PAP,,52.0
1163781,1,0,2,ABIE,BAL,,44.3
1163781,1,0,3,ACER,RUB,,3.7
1163866,0,0,1,FRAX,PEN,,46.1
1163866,0,0,2,CARY,COR,,24.1
1163866,0,0,3,ACER,RUB,,23.9
1163866,0,0,4,ULMU,RUB,,5.9
1163866,0,1,1,FRAX,PEN,,71.9
1163866,0,1,2,ACER,RUB,,22.9
1163866,0,1,3,ULMU,AME,,5.2
1169726,0,0,1,ABIE,LAS,,72.3
1169726,0,0,2,PICE,SPP,,27.7
1169811,0,0,1,ABIE,LAS,,60.5
1169811,0,0,2,PICE,ENG,GLA,25.7
1169811,0,0,3,PINU,CON,LAT,13.9
1169811,0,1,1,ABIE,LAS,,53.5
1169811,0,1,2,PICE,ENG,GLA,36.0
1169811,0,1,3,PINU,CON,,10.6
1169931,0,0,1,POPU,TRE,,93.4
1169931,0,0,2,POPU,BAL,,5.4
1169931,0,0,3,PICE,GLA,,1.2
1170036,0,0,1,PICE,MAR,,100.0
1170041,0,0,1,LARI,LAR,,41.4
1170041,0,0,2,PICE,MAR,,30.9
1170041,0,0,3,PINU,BAN,,27.7
1170181,0,0,1,PICE,MAR,,100.0
1170181,0,1,1,PICE,MAR,,100.0
1170231,0,0,1,PINU,BAN,,87.2
1170231,0,0,2,PICE,MAR,,12.8
1170231,0,1,1,PINU,BAN,,86.4
1170231,0,1,2,PICE,MAR,,13.6
1170251,0,0,1,PICE,MAR,,80.8
1170251,0,0,2,PICE,GLA,,18.5
1170251,0,0,3,BETU,PAP,PAP,0.7
1170251,0,1,1,PICE,MAR,,68.0
1170251,0,1,2,PICE,GLA,,32.0
1170451,0,0,1,PICE,MAR,,100.0
1170451,0,1,1,PICE,MAR,,100.0
1170561,0,0,1,ABIE,BAL,,53.9
1170561,0,0,2,POPU,TRE,,40.0
1170561,0,0,3,PICE,MAR,,6.2
1170561,0,1,1,ABIE,BAL,,62.0
1170561,0,1,2,POPU,TRE,,27.3
1170561,0,1,3,PICE,MAR,,9.0
1170561,0,1,4,PICE,GLA,,1.7
1170616,1,0,1,PICE,MAR,,62.5
1170616,1,0,2,BETU,PAP,,36.3
1170616,1,0,3,POPU,TRE,,1.2
1170671,0,0,1,LARI,LAR,,49.5
1170671,0,0,2,PICE,MAR,,27.3
1170671,0,0,3,ABIE,BAL,,23.2
1170671,1,0,1,ABIE,BAL,,65.6
1170671,1,0,2,BETU,PAP,,12.5
1170671,1,0,3,THUJ,OCC,,11.5
1170671,1,0,4,PICE,GLA,,8.2
1170671,1,0,5,PICE,MAR,,1.5
1170671,1,0,6,ACER,RUB,,0.6
1170751,0,0,1,THUJ,OCC,,36.8
1170751,0,0,2,TSUG,CAN,,25.7
1170751,0,0,3,BETU,ALL,,17.6
1170751,0,0,4,ACER,RUB,,7.8
1170751,0,0,5,FRAX,NIG,,6.4
1170751,0,0,6,ACER,SAH,,3.2
1170751,0,0,7,BETU,POP,,1.3
1170751,0,0,8,ULMU,AME,,1.1
1170751,1,0,1,ACER,SAH,,76.0
1170751,1,0,2,FRAX,NIG,,11.5
1170751,1,0,3,ACER,RUB,,7.3
1170751,1,0,4,FRAX,AME,,3.4
1170751,1,0,5,ULMU,AME,,1.7
1176611,0,0,1,POPU,TRE,,55.2
1176611,0,0,2,PINU,CON,,24.2
1176611,0,0,3,PICE,SPP,,20.6
1176651,0,0,1,PICE,MAR,,100.0
1176656,0,0,1,ABIE,LAS,,100.0
1176851,0,0,1,PICE,MAR,,92.2
1176851,0,0,2,LARI,LAR,,7.8
1176881,0,0,1,PINU,BAN,,50.4
1176881,0,0,2,POPU,TRE,,31.0
1176881,0,0,3,PICE,GLA,,18.6
1176926,0,0,1,PINU,BAN,,100.0
1177066,0,0,1,POPU,TRE,,100.0
1177066,0,1,1,POPU,TRE,,100.0
1177091,0,0,1,PINU,BAN,,95.3
1177091,0,0,2,PICE,MAR,,4.7
1177121,0,0,1,PICE,MAR,,63.8
1177121,0,0,2,PINU,BAN,,33.6
1177121,0,0,3,POPU,TRE,,2.5
1177121,0,1,1,PICE,MAR,,70.6
1177121,0,1,2,PINU,BAN,,27.3
1177121,0,1,3,POPU,TRE,,2.1
1177126,0,1,1,POPU,TRE,,68.3
1177126,0,1,2,PICE,GLA,,31.7
1177131,0,0,1,PICE,MAR,,100.0
1177421,0,0,1,PICE,MAR,,100.0
1177421,0,1,1,PICE,MAR,,100.0
1177451,0,0,1,ABIE,BAL,,37.9
1177451,0,0,2,THUJ,OCC,,21.3
1177451,0,0,3,BETU,PAP,,18.0
1177451,0,0,4,PICE,GLA,,13.0
1177451,0,0,5,PICE,MAR,,8.5
1177451,0,0,6,POPU,BAL,,1.3
1177451,0,1,1,THUJ,OCC,,38.0
1177451,0,1,2,ABIE,BAL,,29.0
1177451,0,1,3,BETU,PAP,,27.4
1177451,0,1,4,POPU,BAL,,2.8
1177451,0,1,5,PICE,GLA,,2.7
1177511,0,0,1,PICE,MAR,,58.1
1177511,0,0,2,ABIE,BAL,,28.4
1177511,0,0,3,BETU,PAP,,9.0
1177511,0,0,4,ACER,RUB,,4.5
1177511,1,0,1,THUJ,OCC,,87.1
1177511,1,0,2,ABIE,BAL,,5.3
1177511,1,0,3,BETU,PAP,,4.8
1177511,1,0,4,ACER,RUB,,1.4
1177511,1,0,5,PICE,MAR,,1.4
1177551,0,0,1,THUJ,OCC,,50.5
