nfi_plot,loc_id,meas_date,meas_num,quadrant,tree_num,site_type,bore_dob,bore_ht,suit_ht,suit_age,field_age,pro_code,core_length,dtp,core_rings,lab_method,lab_age,confidence,mount_ref,age_corr_years,age_total
1052991,0,2009-JUL-26,1,SW,27,L ,15.0,1.3,Y,Y,162,NA,5.4000,1.0000,218,B,226,3,M00770-4B,20,246
1052991,0,2009-JUL-26,1,NE,47,L ,20.3,1.3,N,Y,280,NA,10.9000,0.4000,247,B,250,2,M00770-4A,15,265
1053006,0,2003-AUG-16,0,NR,5,U ,12.4,1.3,Y,Y,89,NA,4.9000,0.0000,87,U,87,1,T1053006-005,20,107
1053006,0,2003-AUG-16,0,NR,10,U ,12.5,1.3,Y,Y,80,NA,6.1000,0.2000,79,U,80,2,T1053006-010,20,100
1053006,0,2003-AUG-16,0,NR,19,U ,14.3,1.3,Y,Y,91,NA,5.6000,0.0000,90,U,90,1,T1053006-019,20,110
1053006,0,2015-AUG-18,1,NW,14,L ,15.2,1.3,Y,Y,110,NA,6.3369,0.2000,116,B,117,2,B157-020_M01469,20,137
1053006,0,2015-AUG-18,1,NE,20,TL,12.0,1.3,Y,Y,105,NA,5.0687,0.4000,103,B,107,4,B157-021_M01469,20,127
1053031,0,2003-AUG-22,0,NR,16,U ,19.0,1.3,M,M,49,NR,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,15,64
1053031,0,2003-AUG-22,0,NR,21,U ,19.5,1.3,Y,Y,62,NA,7.4000,0.4000,78,U,81,2,T1053031-021,15,96
1053031,0,2003-AUG-22,0,NR,43,U ,17.8,1.3,M,M,-1,NR,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,5,-1
1053031,0,2003-AUG-22,0,NR,48,U ,26.4,1.3,Y,Y,59,NA,9.8000,1.8000,58,U,75,2,T1053031-048,15,90
1053031,0,2003-AUG-22,0,NR,58,U ,27.3,1.3,Y,Y,45,NA,8.8000,1.8000,45,U,51,2,T1053031-058,15,66
1053031,0,2009-JUL-24,1,NW,21,L ,19.6,1.3,Y,Y,-1,NA,9.7000,0.5000,82,B,88,2,M00771-2A,15,103
1053031,0,2009-JUL-24,1,NE,42,L ,12.2,1.3,Y,Y,69,NA,5.4000,0.1000,79,B,80,2,M00771-1B,15,95
1053031,0,2009-JUL-24,1,SE,54,L ,27.9,1.3,Y,Y,57,NA,14.3000,0.0000,73,A,73,1,M00770-5A,15,88
1053031,0,2009-JUL-24,1,SW,58,L ,29.7,1.3,N,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,15,72
1053651,0,1996-JUL-06,0,NR,18,U ,20.5,1.0,M,M,96,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,99
1053651,0,1996-JUL-06,0,NR,28,U ,20.4,1.0,M,M,70,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,4,74
1053651,0,1996-JUL-06,0,NR,39,U ,12.5,1.0,M,M,66,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,4,70
1053651,1,2013-OCT-02,0,NE,7,TL,28.2,1.0,Y,Y,-1,NA,9.3000,0.4000,188,B,194,2,M01108-4B,3,197
1053651,1,2013-OCT-02,0,SE,12,L ,27.6,1.0,Y,Y,-1,ROT,-1.0000,-1.0000,-1,U,-1,-1,M,3,-1
1053651,1,2013-OCT-02,0,SW,37,L ,20.5,1.0,Y,Y,-1,NA,9.3000,0.3000,182,B,189,2,M01108-4A,3,192
1053651,1,2013-OCT-02,0,NW,55,L ,24.9,1.1,Y,Y,-1,NA,9.2000,0.0000,243,A,243,1,M01108-3C,3,246
1053696,0,2006-AUG-04,0,NR,2,U ,13.8,1.0,Y,Y,70,NA,5.8000,0.0000,70,A,70,1,M00573-4C,3,73
1053696,0,2006-AUG-04,0,NR,4,U ,9.8,1.0,Y,Y,61,NA,4.1000,0.0000,63,A,63,1,M00573-5A,3,66
1053696,0,2006-AUG-04,0,NR,5,U ,11.6,1.0,Y,Y,67,NA,3.9000,0.0000,70,A,70,1,M00573-5B,3,73
1053696,0,2006-AUG-04,0,NR,7,U ,10.1,1.0,Y,Y,67,NA,4.6000,0.0000,69,A,69,1,M00573-5C,3,72
1053696,0,2006-AUG-04,0,NR,9,U ,10.0,1.0,Y,Y,69,NA,5.1000,0.0000,69,A,69,1,M00573-5D,3,72
1053696,0,2006-AUG-04,0,NR,11,U ,11.2,1.0,Y,Y,56,NA,5.2000,0.0000,66,A,66,1,M00574-1A,3,69
1053696,0,2006-AUG-04,0,NR,12,U ,9.1,1.0,Y,Y,57,NR,4.7000,0.3000,59,B,62,2,M00574-1B,3,65
1053696,0,2006-AUG-04,0,NR,16,U ,10.0,1.0,Y,Y,61,NR,4.2000,0.2000,62,B,64,2,M00574-1C,3,67
1053696,0,2006-AUG-04,0,NR,20,U ,9.1,1.0,Y,Y,63,NA,3.8000,0.0000,64,A,64,1,M00574-1D,3,67
1053696,0,2013-OCT-19,1,NE,2,N ,-1.0,1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,80
1053696,0,2013-OCT-19,1,NE,4,N ,-1.0,1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,73
1053696,0,2013-OCT-19,1,NE,5,N ,-1.0,1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,80
1053696,0,2013-OCT-19,1,NE,6,TL,16.4,1.0,Y,Y,-1,NA,6.0000,0.1000,76,B,77,1,M01108-5A,3,80
1053696,0,2013-OCT-19,1,SE,7,L ,-1.0,1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,79
1053696,0,2013-OCT-19,1,SW,9,N ,-1.0,1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,79
1053696,0,2013-OCT-19,1,SW,12,N ,-1.0,1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,72
1053696,0,2013-OCT-19,1,SW,13,L ,11.5,1.0,Y,Y,-1,NA,6.3000,0.2000,74,B,75,1,M01108-5C,3,78
1053696,0,2013-OCT-19,1,NW,16,N ,-1.0,1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,74
1053696,0,2013-OCT-19,1,NW,19,L ,11.9,1.0,Y,Y,-1,NA,5.2000,0.1000,71,B,72,1,M01108-5B,3,75
1053696,0,2013-OCT-19,1,NW,20,N ,-1.0,1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,74
1053721,0,1992-JUL-14,0,NR,38,U ,12.4,0.0,M,M,63,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,63
1053721,0,1992-JUL-14,0,NR,58,U ,18.7,0.0,M,M,62,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,62
1053721,0,1992-JUL-14,0,NR,60,U ,21.6,0.0,M,M,66,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,66
1053721,0,1992-JUL-14,0,NR,61,U ,17.9,0.0,M,M,67,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,67
1053721,0,1992-JUL-14,0,NR,76,U ,9.8,0.0,M,M,56,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,56
1053721,0,1992-JUL-14,0,NR,80,U ,13.9,0.0,M,M,70,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,70
1053721,0,1992-JUL-14,0,NR,86,U ,20.7,0.0,M,M,68,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,68
1053721,0,1992-JUL-14,0,NR,91,U ,9.3,0.0,M,M,52,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,52
1053721,0,1992-JUL-14,0,NR,95,U ,12.6,0.0,M,M,59,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,59
1053721,1,2014-JUL-29,0,SW,2,R ,10.0,1.0,Y,N,-1,NA,4.1566,0.2000,61,B,63,1,B150-128_M01325-5B,3,66
1053721,1,2014-JUL-29,0,NW,4,R ,9.6,1.0,Y,N,-1,NA,3.9235,0.2000,58,B,59,4,B150-129_M01326-1A,2,61
1053721,1,2014-JUL-29,0,OP,8005,L ,3.2,1.0,Y,Y,-1,NA,1.2492,0.0000,18,A,18,1,B150-130_M01326-1B,3,21
1053721,1,2014-JUL-29,0,OP,8006,L ,2.8,0.3,Y,Y,-1,NA,1.0135,0.0000,28,A,28,1,B150-131_M01326-1C,1,29
1053721,1,2014-JUL-29,0,OP,8007,TL,3.6,1.0,Y,Y,-1,NA,1.5422,0.0000,18,A,18,1,B150-132_M01326-1D,3,21
1053721,1,2014-JUL-29,0,OP,8008,L ,2.2,0.3,Y,Y,-1,NA,1.2313,0.0000,50,A,50,1,B150-133_M01326-1E,1,51
1053736,1,2014-AUG-31,0,NE,2,TL,12.7,1.0,Y,Y,-1,NA,5.1241,0.0000,15,A,15,1,B150-134_M01326-2A,2,17
1053736,1,2014-AUG-31,0,SE,6,L ,10.6,1.0,Y,Y,-1,NA,4.4502,0.2000,13,B,14,1,B150-135_M01326-2B,2,16
1053736,1,2014-AUG-31,0,SW,7,L ,9.8,1.0,Y,Y,-1,NA,4.6114,0.0000,14,A,14,1,B150-136_M01326-3A,2,16
1053736,1,2014-AUG-31,0,NW,8,L ,10.3,1.0,Y,Y,-1,NA,4.7542,0.0000,14,A,14,1,B150-137_M01326-3B,2,16
1053786,0,2006-AUG-30,0,NR,1,U ,18.1,1.0,Y,Y,54,NA,8.2000,0.0000,53,A,53,1,M00573-3A,3,56
1053786,0,2006-AUG-30,0,NR,16,U ,9.6,1.0,Y,Y,55,NR,3.8000,0.5000,52,B,54,3,M00573-2B,4,58
1053786,0,2006-AUG-30,0,NR,22,U ,11.1,1.0,Y,Y,56,NA,5.2000,0.0000,54,A,54,1,M00573-3B,3,57
1053786,0,2006-AUG-30,0,NR,28,U ,14.3,1.0,Y,Y,54,NA,7.1000,0.0000,55,A,55,1,M00573-4B,3,58
1053786,0,2006-AUG-30,0,NR,29,U ,11.2,1.0,Y,Y,56,NA,5.0000,0.0000,54,A,54,1,M00573-3C,3,57
1053786,0,2006-AUG-30,0,NR,42,U ,10.0,1.0,Y,Y,60,NA,4.9000,0.0000,57,A,57,1,M00573-4A,3,60
1053786,0,2006-AUG-30,0,NR,55,U ,16.5,1.0,Y,Y,54,NR,7.8000,0.2000,54,B,55,2,M00573-1B,3,58
1053786,0,2006-AUG-30,0,NR,61,U ,16.7,1.0,Y,Y,61,NR,8.3000,0.1000,58,B,58,2,M00573-2C,3,61
1053786,0,2006-AUG-30,0,NR,68,U ,10.8,1.0,Y,Y,58,NA,4.7000,0.0000,54,A,54,1,M00573-2A,3,57
1053786,0,2014-AUG-03,1,NE,1,N ,-1.0,-1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,64
1053786,0,2014-AUG-03,1,NE,2,S ,25.5,1.0,Y,Y,-1,NA,9.5585,1.9165,95,C,131,5,B150-138_M01326-4A,4,135
1053786,0,2014-AUG-03,1,NE,10,L ,24.6,1.0,Y,Y,-1,NA,10.9867,0.0000,63,A,63,1,B150-139_M01326-5A,3,66
1053786,0,2014-AUG-03,1,SE,22,N ,-1.0,-1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,65
1053786,0,2014-AUG-03,1,SE,25,N ,21.6,0.9,N,Y,-1,NA,9.7530,0.4000,62,B,63,1,B150-140_M01327-1A,3,66
1053786,0,2014-AUG-03,1,SW,28,N ,-1.0,-1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,66
1053786,0,2014-AUG-03,1,SW,29,N ,-1.0,-1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,65
1053786,0,2014-AUG-03,1,SW,31,L ,19.3,1.0,Y,Y,-1,NA,10.2507,0.0000,64,A,64,1,B150-141_M01327-2A,3,67
1053786,0,2014-AUG-03,1,SW,40,T ,27.4,1.0,Y,Y,-1,NA,14.2377,1.2000,61,B,64,4,B150-142_M01327-3A,2,66
1053786,0,2014-AUG-03,1,SW,42,N ,-1.0,-1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,68
1053786,0,2014-AUG-03,1,SW,44,S ,13.5,1.0,Y,Y,-1,NA,6.3611,0.5000,65,B,68,1,B150-143_M01327-3B,4,72
1053786,0,2014-AUG-03,1,NW,55,N ,-1.0,-1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,66
1053786,0,2014-AUG-03,1,NW,61,L ,-1.0,-1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,69
1053786,0,2014-AUG-03,1,NW,68,N ,-1.0,-1.0,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,3,65
1053816,0,2006-JUL-06,0,NR,50,U ,20.3,1.0,Y,M,29,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,4,33
1053816,0,2006-JUL-06,0,NR,51,U ,17.2,1.0,Y,M,28,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,4,32
1053816,0,2006-JUL-06,0,NR,53,U ,16.5,1.0,Y,M,28,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,4,32
1053816,0,2006-JUL-06,0,NR,61,U ,11.5,1.0,Y,Y,-1,NR,6.1000,0.2000,25,B,26,2,M00572-5A,4,30
1053816,0,2006-JUL-06,0,NR,68,U ,13.3,1.0,Y,Y,-1,NA,5.6000,0.0000,30,A,30,1,M00572-5B,4,34
1053816,0,2006-JUL-06,0,NR,70,U ,12.7,1.0,Y,M,28,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,4,32
1053816,0,2006-JUL-06,0,NR,73,U ,19.5,1.0,Y,Y,-1,NR,6.5000,0.4000,26,B,28,2,M00573-1A,4,32
1053816,0,2006-JUL-06,0,NR,76,U ,14.1,1.0,Y,M,27,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,4,31
1053816,0,2006-JUL-06,0,NR,78,U ,11.7,1.0,Y,M,23,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,4,27
1053816,1,2017-JUN-18,0,NE,5,L ,22.9,1.1,Y,Y,-1,NA,8.4080,2.1000,16,B,19,1,B175-005_M01584_3A,4,23
1053816,1,2017-JUN-18,0,SE,12,L ,22.5,1.0,Y,Y,-1,NA,9.9555,0.4000,19,B,20,1,B175-006_M01584_4A,4,24
1053816,1,2017-JUN-18,0,SW,17,L ,20.4,1.0,Y,Y,-1,NA,10.8361,0.2000,21,B,21,1,B175-007_M01584_5A,4,25
1053816,1,2017-JUN-18,0,SW,24,T ,26.2,1.0,Y,Y,-1,NA,13.1656,0.0000,28,A,28,1,B175-008_M01585_1A,4,32
1053816,1,2017-JUN-18,0,NW,46,L ,22.3,1.0,Y,Y,-1,NA,9.3811,0.0000,22,A,22,1,B175-009_M01585_2A,4,26
1059821,0,2015-AUG-23,1,NE,85,TL,10.6,1.3,N,Y,115,NA,4.0920,0.4000,110,B,113,1,B157-022_M01469,15,128
1059821,0,2015-AUG-23,1,NW,86,L ,9.9,1.3,N,Y,119,NA,3.9532,0.4000,109,B,114,2,B157-023_M01469,15,129
1059821,0,2015-AUG-23,1,SW,91,L ,14.3,1.3,N,Y,114,NA,5.9151,0.0000,120,A,120,1,B157-024_M01469,15,135
1059821,0,2015-AUG-23,1,SW,100,S ,9.0,1.3,N,Y,80,NA,3.5864,0.0000,71,A,71,3,B157-025_M01470,20,91
1059831,0,2003-AUG-17,0,NR,22,U ,16.3,1.3,Y,Y,100,NA,6.9000,0.0000,104,U,104,1,T1059831-022,10,114
1059831,0,2003-AUG-17,0,NR,26,U ,13.4,1.3,Y,Y,89,NA,5.2000,0.4000,94,U,96,2,T1059831-026,20,116
1059831,0,2003-AUG-17,0,NR,32,U ,11.2,1.3,Y,Y,71,NA,4.4000,0.0000,73,U,73,1,T1059831-032,20,93
1059831,0,2003-AUG-17,0,NR,39,U ,13.6,1.3,Y,Y,60,NA,6.7000,0.4000,58,U,59,2,T1059831-039,15,74
1059831,0,2003-AUG-17,0,NR,41,U ,14.1,1.3,Y,Y,51,NA,6.6000,0.0000,49,U,49,1,T1059831-041,10,59
1059831,0,2003-AUG-17,0,NR,45,U ,12.9,1.3,Y,Y,51,NA,6.5000,0.2000,55,U,56,2,T1059831-045,20,76
1059831,0,2015-AUG-22,1,NE,21,L ,11.1,1.3,Y,Y,81,NA,4.3453,0.0000,78,A,78,1,B157-026_M01470,20,98
1059831,0,2015-AUG-22,1,NE,22,S ,16.0,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,10,126
1059831,0,2015-AUG-22,1,SE,26,L ,13.5,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,20,128
1059831,0,2015-AUG-22,1,SW,30,L ,11.5,1.3,Y,Y,74,NA,4.8544,0.6000,61,B,66,2,B157-027_M01470,20,86
1059831,0,2015-AUG-22,1,NW,45,L ,13.1,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,20,88
1059836,0,2004-JUL-17,0,NR,8086,U ,6.7,1.3,M,M,35,NR,2.8000,0.0000,35,U,35,1,T1059836-086,20,55
1059836,0,2004-JUL-17,0,NR,8087,U ,7.8,1.3,M,M,32,NR,3.0000,0.0000,33,U,33,1,T1059836-087,20,53
1059836,0,2004-JUL-17,0,NR,8088,U ,6.4,1.3,M,M,35,NR,2.9000,0.0000,35,U,35,1,T1059836-088,20,55
1059836,0,2004-JUL-17,0,NR,8089,U ,6.7,1.3,M,M,34,NR,2.4000,0.0000,35,U,35,1,T1059836-089,20,55
1059836,0,2015-AUG-21,1,OP,9000,L ,10.2,1.3,Y,Y,44,NA,4.0020,0.0000,58,A,58,5,B157-028_M01470,20,78
1059906,0,2003-AUG-22,0,NR,59,U ,11.0,1.3,Y,Y,50,NA,4.5000,0.0000,53,U,53,1,T1059906-059,5,58
1059906,0,2003-AUG-22,0,NR,64,U ,14.1,1.3,Y,Y,50,NA,5.3000,0.0000,49,U,49,1,T1059906-064,15,64
1059906,0,2003-AUG-22,0,NR,70,U ,13.1,1.3,Y,Y,-1,NR,4.6000,0.7000,52,U,66,2,T1059906-070,5,71
1059906,0,2003-AUG-22,0,NR,72,U ,11.2,1.3,Y,Y,47,NA,5.0000,0.0000,48,U,48,1,T1059906-072,15,63
1059906,0,2003-AUG-22,0,NR,88,U ,12.7,1.3,Y,Y,49,NA,6.4000,0.2000,42,U,43,2,T1059906-088,15,58
1059906,0,2003-AUG-22,0,NR,90,U ,16.8,1.3,Y,Y,-1,NR,5.6000,0.8000,106,U,119,4,T1059906-090,5,124
1059906,0,2003-AUG-22,0,NR,93,U ,18.1,1.3,Y,Y,55,NA,7.0000,0.2000,53,U,54,2,T1059906-093,15,69
1059906,0,2015-AUG-17,1,NE,59,S ,12.0,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,70
1059906,0,2015-AUG-17,1,SE,64,L ,16.7,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,15,76
1059906,0,2015-AUG-17,1,SE,70,S ,15.0,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,83
1059906,0,2015-AUG-17,1,SW,72,L ,13.2,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,15,75
1059906,0,2015-AUG-17,1,SW,84,S ,17.5,1.3,Y,Y,75,ROT,-1.0000,-1.0000,-1,U,-1,-1,B157-029,5,80
1059906,0,2015-AUG-17,1,NW,88,L ,16.2,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,15,70
1059906,0,2015-AUG-17,1,NW,90,S ,17.8,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,136
1059906,0,2015-AUG-17,1,NE,93,TL,20.8,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,15,81
1060536,0,1996-AUG-06,0,NR,2,U ,18.7,0.0,M,M,157,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,157
1060536,0,1996-AUG-06,0,NR,6,U ,19.8,1.0,M,M,190,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,193
1060536,0,1996-AUG-06,0,NR,22,U ,19.1,1.0,M,M,165,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,168
1060536,0,1996-AUG-06,0,NR,23,U ,13.5,1.0,M,M,175,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,178
1060536,0,1996-AUG-06,0,NR,25,U ,14.7,0.0,M,M,155,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,155
1060536,0,1996-AUG-06,0,NR,26,U ,21.2,1.0,M,M,180,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,183
1060536,0,1996-AUG-06,0,NR,27,U ,13.3,1.0,M,M,115,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,118
1060536,0,1996-AUG-06,0,NR,34,U ,10.5,0.0,M,M,160,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,160
1060536,0,1996-AUG-06,0,NR,36,U ,9.3,1.0,M,M,103,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,106
1060536,1,2013-OCT-05,0,NE,1,TL,10.2,1.0,N,Y,-1,NA,5.0000,0.0000,30,A,30,1,M01109-2B,3,33
1060536,1,2013-OCT-05,0,NW,3,R ,11.3,1.0,Y,N,-1,NA,3.7000,0.2000,61,B,64,1,M01109-2A,3,67
1060536,1,2013-OCT-05,0,NW,4,R ,12.0,1.0,Y,N,-1,NA,5.3000,0.0000,78,A,78,1,M01109-1D,3,81
1060536,1,2013-OCT-05,0,OP,8005,L ,8.6,1.0,Y,Y,-1,NA,3.6000,0.2000,23,B,25,1,M01109-1B,3,28
1060536,1,2013-OCT-05,0,OP,8006,L ,8.3,1.1,Y,Y,-1,NA,4.0000,0.0000,68,A,68,1,M01109-1C,3,71
1060536,1,2013-OCT-05,0,OP,9007,L ,10.5,1.0,Y,Y,-1,NA,4.2000,0.0000,51,A,51,1,M01109-1A,3,54
1060556,0,1992-JUL-21,0,NR,13,U ,14.5,1.0,M,M,133,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,136
1060556,0,1992-JUL-21,0,NR,19,U ,12.9,0.0,M,M,87,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,87
1060556,0,1992-JUL-21,0,NR,20,U ,12.9,0.0,M,M,99,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,99
1060556,0,1992-JUL-21,0,NR,23,U ,12.7,1.0,M,M,115,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,118
1060556,0,1992-JUL-21,0,NR,26,U ,14.5,1.0,M,M,133,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,136
1060556,0,1992-JUL-21,0,NR,29,U ,15.3,0.0,M,M,98,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,0,98
1060556,0,1992-JUL-21,0,NR,31,U ,13.4,1.0,M,M,128,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,131
1060556,0,1992-JUL-21,0,NR,39,U ,13.7,1.0,M,M,133,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,136
1060556,0,1992-JUL-21,0,NR,52,U ,16.4,1.0,M,M,133,NR,-1.0000,-1.0000,-1,U,-1,-1,Lab analysis not completed,3,136
1060556,1,2013-AUG-09,0,NE,5,R ,24.4,1.0,Y,N,-1,NA,9.9000,0.0000,111,A,111,1,M01109-3B,3,114
1060556,1,2013-AUG-09,0,NE,6,R ,28.1,1.2,Y,N,-1,NA,12.0000,0.6000,104,B,106,1,M01109-4A,4,110
1060556,1,2013-AUG-09,0,SW,21,T ,17.6,1.1,Y,Y,-1,NA,7.1000,2.0000,25,B,31,2,M01109-4B,3,34
1060556,1,2013-AUG-09,0,OP,8022,L ,2.6,1.0,Y,Y,-1,NA,1.1000,0.0000,15,A,15,1,M01109-2D,3,18
1060556,1,2013-AUG-09,0,OP,8023,L ,3.8,1.0,Y,Y,-1,NA,1.6000,0.0000,17,A,17,1,M01109-2C,3,20
1060556,1,2013-AUG-09,0,OP,8024,L ,3.3,1.0,Y,Y,-1,NA,1.6000,0.0000,14,A,14,1,M01109-2E,3,17
1060556,1,2013-AUG-09,0,OP,8025,L ,2.8,1.0,Y,Y,-1,NA,1.1000,0.0000,11,A,11,1,M01109-3A,3,14
1066646,0,2004-JUL-08,0,NR,3,U ,25.8,1.3,Y,Y,58,NA,-1.0000,-1.0000,-1,U,-1,-1,DAMAGED CORE,5,63
1066646,0,2004-JUL-08,0,NR,29,U ,26.8,1.3,Y,Y,63,NA,12.6000,0.2000,57,U,58,2,T1066646-029,5,63
1066646,0,2004-JUL-08,0,NR,41,U ,23.8,1.3,Y,Y,63,NA,10.7000,1.4000,50,U,54,2,T1066646-041,5,59
1066646,0,2004-JUL-08,0,NR,45,U ,27.3,1.3,Y,Y,65,NA,11.1000,0.6000,51,U,53,2,T1066646-045,5,58
1066646,0,2017-AUG-09,1,NE,3,L ,30.0,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,76
1066646,0,2017-AUG-09,1,SE,29,L ,32.7,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,76
1066646,0,2017-AUG-09,1,SW,41,L ,28.4,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,72
1066646,0,2017-AUG-09,1,NW,45,TL,31.7,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,5,71
1066676,0,2004-JUL-21,0,NR,68,U ,9.8,1.3,Y,Y,95,NA,3.7000,0.0000,103,U,103,1,T1066676-068,20,123
1066676,0,2017-AUG-16,1,SE,68,TL,11.2,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,20,136
1066691,0,2004-JUL-20,0,NR,6,U ,12.8,1.3,Y,Y,160,NA,4.8000,0.0000,142,U,142,2,T1066691-006,10,152
1066691,0,2004-JUL-20,0,NR,13,U ,18.0,1.3,Y,Y,161,NA,6.8000,0.0000,138,U,138,1,T1066691-013,20,158
1066691,0,2004-JUL-20,0,NR,19,U ,15.0,1.3,Y,Y,127,NA,5.9000,0.6000,112,U,117,2,T1066691-019,20,137
1066691,0,2004-JUL-20,0,NR,34,U ,17.5,1.3,Y,Y,124,NA,6.9000,0.2000,130,U,132,2,T1066691-034,20,152
1066691,0,2004-JUL-20,0,NR,47,U ,18.2,1.3,Y,Y,148,NA,9.0000,0.7000,149,U,154,2,T1066691-047,10,164
1066691,0,2004-JUL-20,0,NR,53,U ,14.0,1.3,Y,Y,121,NA,5.4000,0.2000,119,U,121,2,T1066691-053,20,141
1066691,0,2017-AUG-16,1,NE,6,S ,13.1,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,10,165
1066691,0,2017-AUG-16,1,NE,13,L ,19.0,1.3,Y,Y,-8,NA,-1.0000,-1.0000,-1,U,-1,-1,M,20,171
