nfi_plot,loc_id,meas_num,species_num,genus,species,variety,species_ltrel
1328626,0,1,2,POPU,GRA,,0.333
1328626,0,1,3,PINU,STR,,0.133
1328626,0,1,4,POPU,TRE,,0.133
1328626,0,1,5,BETU,PAP,,0.067
1328671,0,0,1,POPU,TRE,,0.800
1328671,0,0,2,ABIE,BAL,,0.200
1328671,0,1,1,POPU,TRE,,0.429
1328671,0,1,2,PICE,GLA,,0.286
1328671,0,1,3,ABIE,BAL,,0.143
1328671,0,1,4,ACER,RUB,,0.143
1328896,0,0,1,ACER,RUB,,0.813
1328896,0,0,2,ACER,SAC,,0.125
1328896,0,0,3,ULMU,AME,,0.063
1328901,0,0,1,ACER,SAC,,0.813
1328901,0,0,2,ACER,SAH,,0.063
1328901,0,0,3,FRAX,NIG,,0.063
1328901,0,0,4,FRAX,PEN,,0.063
1328901,0,1,1,ACER,SAC,,0.800
1328901,0,1,2,ACER,SAH,,0.067
1328901,0,1,3,FRAX,NIG,,0.067
1328901,0,1,4,FRAX,PEN,,0.067
1328906,0,0,1,ACER,SAH,,0.250
1328906,0,0,2,BETU,ALL,,0.208
1328906,0,0,3,FRAX,AME,,0.208
1328906,0,0,4,CARP,CAR,,0.125
1328906,0,0,5,PRUN,SER,,0.083
1328906,0,0,6,FRAX,NIG,,0.042
1328906,0,0,7,OSTR,VIR,,0.042
1328906,0,0,8,ULMU,AME,,0.042
1328906,0,1,1,ACER,SAH,,0.308
1328906,0,1,2,BETU,ALL,,0.231
1328906,0,1,3,FRAX,AME,,0.192
1328906,0,1,4,CARP,CAR,,0.077
1328906,0,1,5,PRUN,SER,,0.077
1328906,0,1,6,FRAX,NIG,,0.038
1328906,0,1,7,OSTR,VIR,,0.038
1328906,0,1,8,ULMU,AME,,0.038
1328921,0,0,1,FRAX,AME,,0.419
1328921,0,0,2,ACER,SAH,,0.290
1328921,0,0,3,CARP,CAR,,0.097
1328921,0,0,4,FAGU,GRA,,0.097
1328921,0,0,5,ULMU,AME,,0.097
1328921,0,1,1,FRAX,AME,,0.379
1328921,0,1,2,ACER,SAH,,0.241
1328921,0,1,3,ULMU,AME,,0.172
1328921,0,1,4,FAGU,GRA,,0.138
1328921,0,1,5,CARP,CAR,,0.034
1328921,0,1,6,PRUN,SER,,0.034
1334886,0,0,1,TSUG,MER,,0.452
1334886,0,0,2,CHAM,NOO,,0.226
1334886,0,0,3,ABIE,AMA,,0.161
1334886,0,0,4,TSUG,HET,,0.161
1334886,0,1,1,TSUG,MER,,0.469
1334886,0,1,2,CHAM,NOO,,0.219
1334886,0,1,3,ABIE,AMA,,0.156
1334886,0,1,4,TSUG,HET,,0.156
1334956,0,0,1,PINU,CON,,0.971
1334956,0,0,2,PICE,ENG,GLA,0.029
1334961,0,0,1,PICE,ENG,GLA,0.541
1334961,0,0,2,PINU,CON,,0.243
1334961,0,0,3,ABIE,LAS,,0.216
1334961,0,1,1,PICE,ENG,GLA,0.692
1334961,0,1,2,ABIE,LAS,,0.308
1334976,0,0,1,PICE,ENG,GLA,0.800
1334976,0,0,2,ABIE,LAS,,0.200
1334976,0,1,1,PICE,ENG,GLA,0.929
1334976,0,1,2,ABIE,LAS,,0.071
1334986,0,0,1,PICE,ENG,GLA,0.568
1334986,0,0,2,PINU,CON,LAT,0.352
1334986,0,0,3,BETU,PAP,,0.068
1334986,0,0,4,PSEU,MEN,GLA,0.011
1334986,0,1,1,PICE,ENG,GLA,0.756
1334986,0,1,2,BETU,PAP,,0.171
1334986,0,1,3,PINU,CON,LAT,0.049
1334986,0,1,4,PSEU,MEN,GLA,0.024
1335001,0,0,1,ABIE,LAS,,0.600
1335001,0,0,2,PICE,ENG,,0.400
1335001,0,1,1,ABIE,LAS,,0.500
1335001,0,1,2,PICE,ENG,,0.500
1335061,0,0,1,PINU,BAN,,0.822
1335061,0,0,2,POPU,TRE,,0.156
1335061,0,0,3,POPU,BAL,,0.022
1335061,1,0,1,PINU,CON,,0.960
1335061,1,0,2,PICE,GLA,,0.020
1335061,1,0,3,PICE,MAR,,0.020
1335371,0,0,1,POPU,TRE,,0.500
1335371,0,0,2,POPU,BAL,,0.333
1335371,0,0,3,PICE,GLA,,0.167
1335371,0,1,1,PICE,GLA,,0.667
1335371,0,1,2,POPU,BAL,,0.333
1335381,0,0,1,PICE,GLA,,0.389
1335381,0,0,2,POPU,BAL,,0.389
1335381,0,0,3,POPU,TRE,,0.167
1335381,0,0,4,BETU,PAP,,0.056
1335381,0,1,1,PICE,GLA,,0.500
1335381,0,1,2,POPU,BAL,,0.286
1335381,0,1,3,POPU,TRE,,0.214
1335536,0,0,1,POPU,TRE,,0.667
1335536,0,0,2,ABIE,BAL,,0.167
1335536,0,0,3,BETU,PAP,,0.167
1335536,0,1,1,POPU,TRE,,0.583
1335536,0,1,2,ABIE,BAL,,0.250
1335536,0,1,3,BETU,PAP,,0.167
1335811,0,0,1,ACER,SAH,,0.500
1335811,0,0,2,ACER,RUB,,0.300
1335811,0,0,3,FAGU,GRA,,0.100
1335811,0,0,4,PINU,STR,,0.100
1335811,0,1,1,ACER,SAH,,0.500
1335811,0,1,2,ACER,RUB,,0.300
1335811,0,1,3,FAGU,GRA,,0.100
1335811,0,1,4,PINU,STR,,0.100
1335816,0,0,1,FAGU,GRA,,0.458
1335816,0,0,2,ACER,SAH,,0.250
1335816,0,0,3,ACER,RUB,,0.125
1335816,0,0,4,OSTR,VIR,,0.083
1335816,0,0,5,QUER,RUB,,0.083
1335816,0,1,1,FAGU,GRA,,0.458
1335816,0,1,2,ACER,SAH,,0.250
1335816,0,1,3,ACER,RUB,,0.125
1335816,0,1,4,QUER,RUB,,0.083
1335816,0,1,5,JUGL,NIG,,0.042
1335816,0,1,6,OSTR,VIR,,0.042
1341701,0,0,1,TSUG,HET,,0.556
1341701,0,0,2,THUJ,PLI,,0.278
1341701,0,0,3,CHAM,NOO,,0.111
1341701,0,0,4,PICE,SIT,,0.056
1341751,0,0,1,CHAM,NOO,,0.809
1341751,0,0,2,TSUG,HET,,0.106
1341751,0,0,3,TSUG,MER,,0.085
1341751,0,1,1,CHAM,NOO,,0.727
1341751,0,1,2,TSUG,HET,,0.136
1341751,0,1,3,TSUG,MER,,0.136
1341756,0,0,1,THUJ,PLI,,0.500
1341756,0,0,2,TSUG,HET,,0.500
1341756,0,1,1,TSUG,HET,,0.711
1341756,0,1,2,ALNU,RUB,,0.089
1341756,0,1,3,THUJ,PLI,,0.089
1341756,0,1,4,ABIE,AMA,,0.067
1341756,0,1,5,PICE,SIT,,0.044
1341776,0,0,1,TSUG,HET,,1.000
1341776,0,1,1,TSUG,HET,,1.000
1341951,0,0,1,PICE,GLA,,0.433
1341951,0,0,2,PINU,CON,,0.300
1341951,0,0,3,ABIE,BAL,,0.133
1341951,0,0,4,POPU,TRE,,0.100
1341951,0,0,5,PINU,SPP,,0.033
1341961,0,0,1,PICE,GLA,,0.659
1341961,0,0,2,PINU,CON,,0.341
1342331,0,0,1,PINU,BAN,,1.000
1342331,0,1,1,PINU,BAN,,0.955
1342331,0,1,2,POPU,TRE,,0.045
1342351,0,0,1,PICE,MAR,,0.688
1342351,0,0,2,LARI,LAR,,0.313
1342351,0,1,1,PICE,MAR,,0.684
1342351,0,1,2,LARI,LAR,,0.316
1342376,0,0,1,ACER,RUB,,0.500
1342376,0,0,2,BETU,PAP,,0.500
1342376,0,1,1,POPU,TRE,,0.600
1342376,0,1,2,ACER,RUB,,0.400
1342381,0,0,1,ACER,RUB,,0.950
1342381,0,0,2,BETU,PAP,,0.050
1342381,0,1,1,ACER,RUB,,0.875
1342381,0,1,2,BETU,PAP,,0.083
1342381,0,1,3,PICE,GLA,,0.042
1342381,0,2,1,ACER,RUB,,0.659
1342381,0,2,2,BETU,PAP,,0.195
1342381,0,2,3,PICE,GLA,,0.073
1342381,0,2,4,POPU,TRE,,0.073
1348646,0,0,1,ABIE,AMA,,0.444
1348646,0,0,2,PICE,SIT,,0.278
1348646,0,0,3,TSUG,HET,,0.222
1348646,0,0,4,ALNU,RUB,,0.056
1348646,0,1,1,ABIE,AMA,,0.412
1348646,0,1,2,PICE,SIT,,0.294
1348646,0,1,3,TSUG,HET,,0.235
1348646,0,1,4,ALNU,RUB,,0.059
1348666,0,0,1,TSUG,MER,,0.600
1348666,0,0,2,ABIE,AMA,,0.400
1348666,0,1,1,TSUG,MER,,0.682
1348666,0,1,2,ABIE,AMA,,0.318
1348741,0,0,1,PICE,ENG,GLA,0.519
1348741,0,0,2,ABIE,LAS,,0.481
1348741,0,1,1,ABIE,LAS,,0.520
1348741,0,1,2,PICE,ENG,GLA,0.480
1348746,0,0,1,PSEU,MEN,GLA,0.545
1348746,0,0,2,BETU,PAP,,0.152
1348746,0,0,3,POPU,TRE,,0.152
1348746,0,0,4,PICE,ENG,GLA,0.121
1348746,0,0,5,PINU,CON,LAT,0.030
1348746,0,1,1,PSEU,MEN,GLA,0.500
1348746,0,1,2,PICE,ENG,GLA,0.176
1348746,0,1,3,BETU,PAP,,0.147
1348746,0,1,4,POPU,TRE,,0.147
1348746,0,1,5,PINU,CON,LAT,0.029
1348746,0,2,1,PSEU,MEN,GLA,0.452
1348746,0,2,2,PICE,ENG,GLA,0.194
1348746,0,2,3,POPU,TRE,,0.161
1348746,0,2,4,BETU,PAP,,0.097
1348746,0,2,5,ABIE,LAS,,0.065
1348746,0,2,6,PINU,CON,LAT,0.032
1348756,0,2,1,PICE,ENG,GLA,0.882
1348756,0,2,2,ABIE,LAS,,0.118
1348866,0,0,1,PICE,ENG,,0.500
1348866,0,0,2,POPU,TRE,,0.308
1348866,0,0,3,PICE,ENG,GLA,0.077
1348866,0,0,4,POPU,BAL,,0.077
1348866,0,0,5,ABIE,BAL,,0.038
1349216,0,1,1,POPU,TRE,,1.000
1349261,0,0,1,BETU,PAP,,1.000
1349261,0,1,1,BETU,PAP,,0.522
1349261,0,1,2,LARI,LAR,,0.304
1349261,0,1,3,PICE,MAR,,0.174
1349541,0,0,1,FRAX,AME,,0.556
1349541,0,0,2,ULMU,AME,,0.333
1349541,0,0,3,CARY,COR,,0.111
1349541,0,1,1,ULMU,AME,,0.645
1349541,0,1,2,ACER,SAH,,0.097
1349541,0,1,3,FRAX,AME,,0.097
1349541,0,1,4,CARY,COR,,0.032
1349541,0,1,5,MALU,SPP,,0.032
1349541,0,1,6,PRUN,SER,,0.032
1349541,0,1,7,RHAM,CAT,,0.032
1349541,0,1,8,ULMU,THO,,0.032
1349571,0,0,1,ACER,SAC,,0.643
1349571,0,0,2,POPU,TRE,,0.143
1349571,0,0,3,FRAX,AME,,0.071
1349571,0,0,4,POPU,DEL,,0.071
1349571,0,0,5,SALI,SPP,,0.071
1349571,0,1,1,ACER,SAC,,0.412
1349571,0,1,2,FRAX,AME,,0.235
1349571,0,1,3,ULMU,AME,,0.118
1349571,0,1,4,ACER,RUB,,0.059
1349571,0,1,5,POPU,DEL,,0.059
1349571,0,1,6,POPU,TRE,,0.059
1349571,0,1,7,SALI,SPP,,0.059
1355561,0,0,1,PICE,SPP,,0.444
1355561,0,0,2,PINU,CON,,0.296
1355561,0,0,3,ABIE,LAS,,0.259
1355561,0,1,1,PICE,ENG,GLA,0.519
1355561,0,1,2,ABIE,LAS,,0.407
1355561,0,1,3,PINU,CON,,0.074
1355576,0,0,1,PICE,ENG,GLA,0.441
1355576,0,0,2,PINU,CON,LAT,0.353
1355576,0,0,3,ABIE,LAS,,0.206
1355591,0,1,1,PINU,CON,LAT,0.889
1355591,0,1,2,PICE,ENG,GLA,0.111
1355611,0,0,1,PICE,SPP,,0.750
1355611,0,0,2,PINU,CON,LAT,0.250
1355611,0,1,1,PICE,ENG,,0.667
1355611,0,1,2,PICE,SPP,,0.167
1355611,0,1,3,PINU,CON,,0.167
1355646,0,0,1,ABIE,LAS,,0.763
1355646,0,0,2,PICE,ENG,GLA,0.237
1355646,0,1,1,ABIE,LAS,,0.769
1355646,0,1,2,PICE,ENG,GLA,0.231
1355666,0,0,1,TSUG,HET,,0.433
1355666,0,0,2,THUJ,PLI,,0.367
1355666,0,0,3,PICE,ENG,GLA,0.100
1355666,0,0,4,BETU,PAP,,0.067
1355666,0,0,5,PSEU,MEN,GLA,0.033
1355666,0,1,1,TSUG,HET,,0.392
1355666,0,1,2,THUJ,PLI,,0.297
1355666,0,1,3,PINU,CON,,0.135
1355666,0,1,4,PICE,ENG,GLA,0.095
1355666,0,1,5,BETU,PAP,,0.041
1355666,0,1,6,PSEU,MEN,,0.041
1355721,0,0,1,PINU,CON,,0.698
1355721,0,0,2,UNKN,SPP,,0.189
1355721,0,0,3,PICE,ENG,,0.113
1355736,0,0,1,PICE,GLA,,0.947
1355736,0,0,2,PINU,CON,,0.053
1356096,0,0,1,POPU,TRE,,0.862
1356096,0,0,2,POPU,BAL,,0.138
1356096,0,1,1,POPU,TRE,,1.000
1356106,0,0,1,PINU,BAN,,0.714
1356106,0,0,2,BETU,PAP,,0.286
1356106,0,1,1,PINU,BAN,,0.571
1356106,0,1,2,BETU,PAP,,0.429
1362461,0,0,1,PINU,CON,LAT,0.792
1362461,0,0,2,PICE,ENG,GLA,0.208
1362461,0,1,1,PICE,ENG,GLA,0.714
1362461,0,1,2,PINU,CON,LAT,0.286
1362476,0,0,1,PICE,SPP,,0.500
1362476,0,0,2,PINU,CON,LAT,0.481
1362476,0,0,3,POPU,TRE,,0.019
1362486,0,0,1,PINU,CON,LAT,0.750
1362486,0,0,2,PICE,ENG,GLA,0.250
1362486,0,1,1,PICE,ENG,GLA,0.889
1362486,0,1,2,PINU,CON,LAT,0.111
1362501,0,0,1,PINU,CON,LAT,0.973
1362501,0,0,2,PICE,SPP,,0.027
1363316,0,0,1,PINU,STR,,1.000
1369366,0,0,1,PICE,ENG,GLA,0.500
1369366,0,0,2,PINU,CON,LAT,0.500
1369366,0,1,1,PINU,CON,LAT,0.815
1369366,0,1,2,PICE,ENG,GLA,0.185
1369371,0,0,1,PINU,CON,LAT,0.694
1369371,0,0,2,PICE,MAR,,0.306
1369371,0,1,1,PINU,CON,LAT,0.561
1369371,0,1,2,PICE,MAR,,0.439
1369371,0,2,1,PINU,CON,LAT,0.538
1369371,0,2,2,PICE,MAR,,0.462
1369386,0,1,1,PINU,CON,,0.935
1369386,0,1,2,POPU,TRE,,0.065
1369431,0,0,1,PICE,SPP,,0.545
1369431,0,0,2,ABIE,LAS,,0.409
1369431,0,0,3,TSUG,HET,,0.045
1369431,0,1,1,ABIE,LAS,,0.500
1369431,0,1,2,PICE,ENG,GLA,0.450
1369431,0,1,3,TSUG,HET,,0.050
1369496,0,0,1,ABIE,LAS,,0.564
1369496,0,0,2,PICE,GLA,,0.436
1369521,0,0,1,PICE,GLA,,0.596
1369521,0,0,2,POPU,TRE,,0.213
1369521,0,0,3,POPU,BAL,,0.191
1369521,1,0,1,POPU,TRE,,0.636
1369521,1,0,2,PICE,GLA,,0.364
1376166,0,0,1,TSUG,HET,,0.550
1376166,0,0,2,ABIE,AMA,,0.225
1376166,0,0,3,CHAM,NOO,,0.125
1376166,0,0,4,TSUG,MER,,0.100
1376271,0,0,1,PINU,CON,LAT,0.923
1376271,0,0,2,PICE,SPP,,0.077
1376296,0,0,1,ABIE,LAS,,1.000
1376296,0,1,1,ABIE,LAS,,1.000
1376306,0,0,1,THUJ,PLI,,0.657
1376306,0,0,2,TSUG,HET,,0.257
1376306,0,0,3,PSEU,MEN,GLA,0.057
1376306,0,0,4,PICE,SPP,,0.029
1376306,0,1,1,THUJ,PLI,,0.622
1376306,0,1,2,TSUG,HET,,0.270
1376306,0,1,3,PSEU,MEN,GLA,0.081
1376306,0,1,4,PICE,ENG,GLA,0.027
1377076,0,0,1,POPU,TRE,,0.400
1377076,0,0,2,ACER,SAC,,0.267
1377076,0,0,3,PRUN,SER,,0.267
1377076,0,0,4,ACER,RUB,,0.067
1383046,0,0,1,THUJ,PLI,,0.368
1383046,0,0,2,CHAM,NOO,,0.316
1383046,0,0,3,TSUG,HET,,0.175
1383046,0,0,4,PINU,CON,CON,0.070
1383046,0,0,5,TSUG,MER,,0.070
1383056,0,0,1,THUJ,PLI,,0.421
1383056,0,0,2,TSUG,HET,,0.246
1383056,0,0,3,TSUG,MER,,0.193
1383056,0,0,4,CHAM,NOO,,0.123
1383056,0,0,5,PINU,CON,CON,0.018
1383061,0,0,1,ABIE,AMA,,0.417
1383061,0,0,2,TSUG,MER,,0.250
1383061,0,0,3,TSUG,HET,,0.167
1383061,0,0,4,CHAM,NOO,,0.083
1383061,0,0,5,THUJ,PLI,,0.083
1383116,0,0,1,PICE,SPP,,0.726
1383116,0,0,2,PINU,CON,LAT,0.274
1383116,0,1,1,PICE,SPP,,0.900
1383116,0,1,2,PINU,CON,LAT,0.100
1383146,0,0,1,PINU,CON,LAT,0.872
1383146,0,0,2,PSEU,MEN,GLA,0.106
1383146,0,0,3,PICE,ENG,GLA,0.021
1383146,0,1,1,PSEU,MEN,GLA,0.588
1383146,0,1,2,PINU,CON,LAT,0.353
1383146,0,1,3,PICE,ENG,GLA,0.059
1383151,0,0,1,PINU,CON,LAT,0.571
1383151,0,0,2,BETU,PAP,,0.190
1383151,0,0,3,PICE,ENG,GLA,0.143
1383151,0,0,4,PSEU,MEN,GLA,0.095
1383151,0,1,1,PINU,CON,LAT,0.368
1383151,0,1,2,BETU,PAP,,0.211
1383151,0,1,3,PICE,ENG,GLA,0.211
1383151,0,1,4,PSEU,MEN,GLA,0.211
1383151,0,2,1,PINU,CON,LAT,0.318
1383151,0,2,2,BETU,PAP,,0.227
1383151,0,2,3,PSEU,MEN,GLA,0.227
1383151,0,2,4,PICE,ENG,GLA,0.182
1383151,0,2,5,POPU,TRE,,0.045
1389936,0,0,1,TSUG,HET,,0.667
1389936,0,0,2,ABIE,AMA,,0.292
1389936,0,0,3,THUJ,PLI,,0.042
1389946,0,0,1,TSUG,HET,,0.429
1389946,0,0,2,ALNU,RUB,,0.357
1389946,0,0,3,THUJ,PLI,,0.143
1389946,0,0,4,PICE,SIT,,0.071
1390161,0,0,1,PICE,MAR,,1.000
1396821,0,0,1,CHAM,NOO,,0.533
1396821,0,0,2,THUJ,PLI,,0.267
1396821,0,0,3,TSUG,HET,,0.111
1396821,0,0,4,TSUG,MER,,0.067
1396821,0,0,5,ABIE,AMA,,0.022
1396871,0,0,1,PINU,CON,LAT,1.000
1396871,0,1,1,PINU,CON,LAT,0.990
1396871,0,1,2,PICE,ENG,GLA,0.010
1396896,0,0,1,PINU,CON,LAT,1.000
1396896,0,1,1,PINU,CON,LAT,1.000
1396931,0,0,1,PINU,CON,LAT,0.813
1396931,0,0,2,PICE,SPP,,0.125
1396931,0,0,3,POPU,TRI,,0.063
1396936,0,0,1,ABIE,LAS,,0.944
1396936,0,0,2,PICE,ENG,,0.056
1396936,0,1,1,ABIE,LAS,,0.905
1396936,0,1,2,PICE,ENG,,0.095
1397046,0,0,1,PICE,GLA,,0.636
1397046,0,0,2,POPU,TRE,,0.318
1397046,0,0,3,PINU,CON,,0.045
1397046,1,0,1,PICE,GLA,,0.679
1397046,1,0,2,POPU,TRE,,0.250
1397046,1,0,3,PINU,CON,,0.071
1403691,0,0,1,THUJ,PLI,,0.853
1403691,0,0,2,PINU,CON,CON,0.118
1403691,0,0,3,CHAM,NOO,,0.029
1403701,0,0,1,TSUG,HET,,0.634
1403701,0,0,2,ALNU,RUB,,0.239
1403701,0,0,3,ABIE,AMA,,0.070
1403701,0,0,4,PICE,SIT,,0.056
1403851,0,0,1,TSUG,MER,,0.810
1403851,0,0,2,ABIE,LAS,,0.095
1403851,0,0,3,PICE,SPP,,0.095
1403851,0,1,1,TSUG,MER,,0.750
1403851,0,1,2,ABIE,LAS,,0.100
1403851,0,1,3,PICE,ENG,,0.100
1403851,0,1,4,TSUG,MER,HET,0.050
1403871,0,0,1,ABIE,LAS,,0.550
1403871,0,0,2,PICE,ENG,,0.300
1403871,0,0,3,TSUG,HET,,0.150
1403871,0,1,1,ABIE,LAS,,0.500
1403871,0,1,2,PICE,ENG,,0.364
1403871,0,1,3,TSUG,MER,,0.136
1410631,0,0,1,PINU,CON,LAT,1.000
1410631,0,1,1,PINU,CON,LAT,1.000
1410686,0,0,1,PSEU,MEN,GLA,0.775
1410686,0,0,2,POPU,TRE,,0.200
1410686,0,0,3,PINU,CON,LAT,0.025
1410686,0,1,1,PSEU,MEN,GLA,0.868
1410686,0,1,2,POPU,TRE,,0.132
1410696,0,0,1,PINU,CON,LAT,0.980
1410696,0,0,2,PSEU,MEN,GLA,0.020
1410696,0,1,1,PSEU,MEN,GLA,0.600
1410696,0,1,2,PICE,ENG,GLA,0.200
1410696,0,1,3,PINU,CON,LAT,0.200
1410756,0,0,1,ABIE,LAS,,0.579
1410756,0,0,2,PICE,SPP,,0.211
1410756,0,0,3,TSUG,HET,,0.105
1410756,0,0,4,PINU,MON,,0.053
1410756,0,0,5,PSEU,MEN,,0.053
1410756,0,1,1,ABIE,LAS,,0.563
1410756,0,1,2,PICE,ENG,GLA,0.188
1410756,0,1,3,TSUG,HET,,0.188
1410756,0,1,4,PSEU,MEN,,0.063
1410761,0,0,1,PSEU,MEN,GLA,0.375
1410761,0,0,2,PICE,SPP,,0.313
1410761,0,0,3,PINU,CON,LAT,0.125
1410761,0,0,4,ABIE,LAS,,0.063
1410761,0,0,5,BETU,PAP,,0.063
1410761,0,0,6,POPU,TRI,,0.063
1410761,0,1,1,PSEU,MEN,,0.381
1410761,0,1,2,PICE,ENG,GLA,0.333
1410761,0,1,3,BETU,PAP,,0.095
1410761,0,1,4,PINU,CON,,0.095
1410761,0,1,5,ABIE,LAS,,0.048
1410761,0,1,6,POPU,TRI,,0.048
1417516,0,0,1,PINU,CON,LAT,0.606
1417516,0,0,2,PSEU,MEN,GLA,0.152
1417516,0,0,3,PICE,SPP,,0.121
1417516,0,0,4,POPU,TRE,,0.121
1417516,0,1,1,PINU,CON,LAT,0.350
1417516,0,1,2,PSEU,MEN,GLA,0.250
1417516,0,1,3,PICE,SPP,,0.200
1417516,0,1,4,POPU,TRE,,0.200
1417521,0,0,1,PINU,CON,LAT,1.000
1417521,0,1,1,PINU,CON,LAT,1.000
1417526,0,0,1,PINU,CON,LAT,1.000
1417526,0,1,1,PINU,CON,LAT,1.000
1417536,0,0,1,PINU,CON,LAT,1.000
1417536,0,1,1,PINU,CON,LAT,1.000
1417566,0,1,1,PINU,CON,LAT,1.000
1417566,0,2,1,PINU,CON,,0.917
1417566,0,2,2,PICE,ENG,GLA,0.083
1417576,0,0,1,PINU,CON,LAT,0.510
1417576,0,0,2,PSEU,MEN,GLA,0.490
1417576,0,1,1,PSEU,MEN,GLA,0.852
1417576,0,1,2,PINU,CON,LAT,0.148
1417576,0,2,1,PSEU,MEN,GLA,0.875
1417576,0,2,2,PINU,CON,LAT,0.125
1417611,0,0,1,ABIE,LAS,,0.750
1417611,0,0,2,PICE,ENG,,0.250
1417646,0,0,1,PSEU,MEN,GLA,0.600
1417646,0,0,2,PICE,SPP,,0.200
1417646,0,0,3,POPU,TRE,,0.200
1424411,0,0,1,PINU,CON,LAT,0.724
1424411,0,0,2,ABIE,LAS,,0.138
1424411,0,0,3,PICE,SPP,,0.138
1424411,0,1,1,PINU,CON,LAT,0.579
1424411,0,1,2,ABIE,LAS,,0.211
1424411,0,1,3,PICE,SPP,,0.211
1424421,0,0,1,PINU,CON,LAT,1.000
1424421,0,1,1,PINU,CON,LAT,0.974
1424421,0,1,2,PICE,ENG,,0.026
1424456,0,0,1,PICE,SPP,,0.615
1424456,0,0,2,PINU,CON,LAT,0.327
1424456,0,0,3,POPU,TRE,,0.058
1424456,0,1,1,PICE,SPP,,0.772
1424456,0,1,2,PINU,CON,LAT,0.175
1424456,0,1,3,POPU,TRE,,0.053
1424471,0,0,1,PSEU,MEN,GLA,0.750
1424471,0,0,2,BETU,PAP,,0.175
1424471,0,0,3,PINU,CON,LAT,0.075
1424471,0,1,1,PSEU,MEN,GLA,0.912
1424471,0,1,2,BETU,PAP,,0.088
1424571,0,0,1,POPU,TRE,,0.512
1424571,0,0,2,PICE,GLA,,0.488
1424571,1,0,1,POPU,TRE,,0.680
1424571,1,0,2,PICE,GLA,,0.320
1431281,0,0,1,PINU,CON,LAT,0.991
1431281,0,0,2,PICE,SPP,,0.009
1431326,0,0,1,PINU,CON,LAT,0.556
1431326,0,0,2,PSEU,MEN,GLA,0.444
1431326,0,1,1,PSEU,MEN,GLA,1.000
1431326,0,2,1,PSEU,MEN,GLA,1.000
1431371,0,0,1,THUJ,PLI,,0.622
1431371,0,0,2,TAXU,BRE,,0.133
1431371,0,0,3,TSUG,HET,,0.133
1431371,0,0,4,PSEU,MEN,GLA,0.089
1431371,0,0,5,BETU,PAP,,0.022
1431371,0,1,1,THUJ,PLI,,0.610
1431371,0,1,2,TAXU,BRE,,0.146
1431371,0,1,3,TSUG,HET,,0.146
1431371,0,1,4,PSEU,MEN,GLA,0.073
1431371,0,1,5,BETU,PAP,,0.024
1431401,0,0,1,PICE,SPP,,0.853
1431401,0,0,2,ABIE,LAS,,0.118
1431401,0,0,3,THUJ,PLI,,0.029
1438116,0,0,1,TSUG,HET,,0.574
1438116,0,0,2,ALNU,RUB,,0.279
1438116,0,0,3,THUJ,PLI,,0.148
1438251,0,0,1,THUJ,PLI,,0.500
1438251,0,0,2,TSUG,HET,,0.438
1438251,0,0,3,BETU,PAP,,0.063
1438251,0,1,1,THUJ,PLI,,0.545
1438251,0,1,2,TSUG,HET,,0.364
1438251,0,1,3,TAXU,BRE,,0.091
1444996,0,0,1,TSUG,HET,,0.706
1444996,0,0,2,ABIE,AMA,,0.235
1444996,0,0,3,THUJ,PLI,,0.059
1445001,0,0,1,TSUG,HET,,0.550
1445001,0,0,2,THUJ,PLI,,0.450
1445086,0,0,1,PSEU,MEN,GLA,1.000
1445086,0,1,1,PSEU,MEN,GLA,1.000
1445106,0,0,1,PSEU,MEN,GLA,0.750
1445106,0,0,2,PICE,GLA,,0.150
1445106,0,0,3,BETU,PAP,,0.050
1445106,0,0,4,POPU,TRE,,0.050
1445106,0,1,1,PSEU,MEN,GLA,0.810
1445106,0,1,2,PICE,GLA,,0.095
1445106,0,1,3,BETU,PAP,,0.048
1445106,0,1,4,POPU,TRE,,0.048
1445106,0,2,1,PSEU,MEN,GLA,0.900
1445106,0,2,2,BETU,PAP,,0.050
1445106,0,2,3,PICE,GLA,,0.050
1445166,0,0,1,ABIE,LAS,,0.929
1445166,0,0,2,PINU,ALB,,0.071
1445166,0,1,1,ABIE,LAS,,1.000
1445171,0,0,1,ABIE,LAS,,1.000
1445171,0,1,1,ABIE,LAS,,1.000
1451876,0,0,1,TSUG,HET,,0.955
1451876,0,0,2,ABIE,AMA,,0.045
1451886,0,0,1,TSUG,HET,,0.738
1451886,0,0,2,ABIE,AMA,,0.231
1451886,0,0,3,ALNU,RUB,,0.015
1451886,0,0,4,THUJ,PLI,,0.015
1451906,0,0,1,TSUG,HET,,0.818
1451906,0,0,2,ABIE,AMA,,0.091
1451906,0,0,3,TSUG,MER,,0.091
1451976,0,0,1,POPU,TRE,,0.800
1451976,0,0,2,PICE,SPP,,0.200
1451976,0,1,1,PICE,ENG,GLA,0.714
1451976,0,1,2,POPU,TRE,,0.286
1452016,0,0,1,TSUG,HET,,0.706
1452016,0,0,2,THUJ,PLI,,0.294
1452016,0,1,1,TSUG,HET,,0.677
1452016,0,1,2,THUJ,PLI,,0.323
1452066,0,0,1,PSEU,MEN,GLA,0.786
1452066,0,0,2,PINU,CON,LAT,0.214
1452066,0,1,1,PSEU,MEN,,0.857
1452066,0,1,2,PINU,CON,,0.143
1458736,0,0,1,TSUG,HET,,0.952
1458736,0,0,2,THUJ,PLI,,0.032
